X,Y,Z,Au_ppm,As_ppm_BESTEL,Hg_ppm_BESTEL,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47
0.5743679270182352,0.6364266211346198,0.5718910762711659,1.0718343372848294e-05,0.0038401152034561,0.0067540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.279936337331041e-05,1.9489583726253984e-08,0.0,0.0031216740900448805,0.00018094966960398803,0.0,0.0005890547491878443,1.128200383195357e-05,0.0,0.0,0.0,0.0,0.0,9.491073643032539e-07,0.0,0.0,0.04363790638639569,0.006833651558319438,1.0946936710626365e-11,0.3386375223902556,0.07839181281304144,6.131241469604784e-05,0.1362534916185313,0.027474831663199657,1.9368573293765724e-06,0.0007508239916344728,1.7503790816350157e-05,0.0,0.0,5.882783309354229e-05,5.476424285356286e-08,0.0,0.13432520598099984,0.02701503288736676,1.8057304197807556e-06
0.5743692256945226,0.6364256118103955,0.5717195365843363,1.0718343372848294e-05,0.0038401152034561,0.0067540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.341038817036184e-05,2.0464144941856314e-08,0.0,0.0031449867714884137,0.00018300843433217422,0.0,0.0005946426187505722,1.1479671321390569e-05,0.0,0.0,0.0,0.0,0.0,9.607026855967826e-07,0.0,0.0,0.04374564699632854,0.0068549403224348075,1.1832320776151273e-11,0.3393353979056068,0.07857232527313483,6.169263741426127e-05,0.13654936832918105,0.027545456776302046,1.9575109836271453e-06,0.000753960499613301,1.7634139611520533e-05,0.0,0.0,5.877329811894164e-05,5.4608877293666885e-08,0.0,0.1342794395167364,0.027004130062728064,1.802690928527997e-06
0.5743704991370334,0.6364245064498107,0.5715479973474109,1.0718343372848294e-05,0.0038401152034561,0.0067540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.402869174683054e-05,2.147900421651157e-08,0.0,0.003168439331773486,0.000185086161489819,0.0,0.000600271528227897,1.1680101454847482e-05,0.0,0.0,0.0,0.0,0.0,9.724214484353502e-07,0.0,0.0,0.043853598789198804,0.0068762815493286005,1.2776424769229281e-11,0.3400340399708705,0.07875305176356609,6.207451223830993e-05,0.13684537486731296,0.027616132259667452,1.9783168726686563e-06,0.0007571011892765888,1.7765013802808445e-05,0.0,0.0,5.87189607190192e-05,5.445432075694391e-08,0.0,0.13423362056266197,0.026993215209223386,1.7996513064101495e-06
0.5743717371549292,0.6364233065354815,0.5713764584785835,1.0718343372848294e-05,0.0038401152034561,0.0067540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465434062972813e-05,2.253547962529046e-08,0.0,0.0031920323868218805,0.00018718298261960118,0.0,0.0006059417064743934,1.1883323487001074e-05,0.0,0.0,0.0,0.0,0.0,9.84264529064024e-07,0.0,0.0,0.0439617608374662,0.006897675088743377,1.3782296666912468e-11,0.3407334468384183,0.07893399175736829,6.245804187866447e-05,0.1371415122177798,0.027686858312881344,1.999275652500193e-06,0.0007602460795135961,1.7896414619117047e-05,0.0,0.0,5.86648124621068e-05,5.4300546591071845e-08,0.0,0.13418774566654412,0.026982287506397456,1.7966113348055433e-06
0.5743729306977751,0.6364220148253272,0.5712049199369591,1.0718343372848294e-05,0.0038401152034561,0.0067540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.528739854976326e-05,2.3634915215795426e-08,0.0,0.0032157665310119225,0.0001892990277839008,0.0,0.0006116534009967346,1.2089367530967873e-05,0.0,0.0,0.0,0.0,0.0,9.962325757692603e-07,0.0,0.0,0.04407013107543039,0.006919120564685466,1.4853086802596437e-11,0.34143361547357376,0.07911514439413504,6.284322832063195e-05,0.13743778343092636,0.027757635629407803,2.020388128499251e-06,0.000763395239687179,1.8028345414959616e-05,0.0,0.0,5.861083807092379e-05,5.4147508911141594e-08,0.0,0.1341418083936607,0.0269713454235404,1.7935705987962382e-06
0.574374069605092,0.6364206380064742,0.571033381640735,1.0718343372848294e-05,0.0038401152034561,0.0067540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5927920240371334e-05,2.4778669462191088e-08,0.0,0.0032396423115334683,0.00019143442323578915,0.0,0.0006174069209618276,1.2298266146506677e-05,0.0,0.0,0.0,0.0,0.0,1.0083255329408959e-06,0.0,0.0,0.04417870404044988,0.006940616927533674,1.5992022426242924e-11,0.342134539570601,0.07929650796649802,6.323007171616052e-05,0.13773419820791996,0.027828466493109327,2.0416555905997975e-06,0.0007665488977008144,1.8160816243967218e-05,0.0,0.0,5.855700110222115e-05,5.399510224411567e-08,0.0,0.1340957930717672,0.02696038523001751,1.790528074913642e-06
0.5743751541216384,0.6364191729577718,0.5708618439171127,1.0718343372848294e-05,0.0038401152034561,0.0067540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.657598227880074e-05,2.5968170731640963e-08,0.0,0.0032636603530025224,0.00019358930254903542,0.0,0.00062320241802782,1.2510046377568114e-05,0.0,0.0,0.0,0.0,0.0,1.0205450313607818e-06,0.0,0.0,0.04428748247403408,0.006962164750982879,1.7202531713472417e-11,0.34283621964425004,0.07947808253128637,6.361857595118251e-05,0.13803074924589517,0.02789934912556386,2.0630781150468804e-06,0.0007697068855095401,1.829382056284839e-05,0.0,0.0,5.850331824782134e-05,5.3843371839292426e-08,0.0,0.13404970720835355,0.026949408716573545,1.7874842743877903e-06
0.5743761722713482,0.6364176334177924,0.5706903061934904,1.0718343372848294e-05,0.0038401152034561,0.0067540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.723162438153433e-05,2.7204810900999812e-08,0.0,0.003287821174965825,0.0001957637902752984,0.0,0.0006290403284850512,1.2724745879849308e-05,0.0,0.0,0.0,0.0,0.0,1.0328897486527661e-06,0.0,0.0,0.04439645504391945,0.006983761819787083,1.84880024699818e-11,0.3435386451903037,0.07965986529335736,6.400873878124908e-05,0.13832745896907764,0.02797028885491928,2.0846579329726822e-06,0.0007728697259045481,1.8427380964144835e-05,0.0,0.0,5.8449715006183074e-05,5.369210551264612e-08,0.0,0.13400351844693478,0.026938408179658566,1.784437077783946e-06
0.5743771224616714,0.6364160229103623,0.5705187687970693,0.0005144804818967,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.789352692340367e-05,3.061476216600593e-08,0.0,0.00331207462305322,0.00020147028223756243,0.0,0.0006349085729208457,1.32947632804113e-05,0.0,0.0,0.0,0.0,0.0,1.045304747845973e-06,0.0,0.0,0.04450513100586526,0.007079308324234822,3.152528615200283e-11,0.34423863556959605,0.0804691726953278,6.71464289974712e-05,0.13862297581587527,0.02828884241951074,2.26264596533922e-06,0.0007760228841814106,1.903858184215349e-05,0.0,0.0,5.839454086576566e-05,5.7131756906114236e-08,0.0,0.13395590504537022,0.02716626763931965,1.9172462901365566e-06
0.5743780022462736,0.6364143477385507,0.5703472315642479,0.0005144804818967,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8564489199020456e-05,3.20325346147278e-08,0.0,0.0033365223142321925,0.0002037175972172135,0.0,0.0006408320449019033,1.3520437002746047e-05,0.0,0.0,0.0,0.0,0.0,1.0579000086542066e-06,0.0,0.0,0.0446144793447782,0.007101199557268011,3.3647764840164004e-11,0.3449425293075952,0.08065265439612244,6.755403167674987e-05,0.13892001755303893,0.028360452227867015,2.2858979535874547e-06,0.0007791958094677949,1.917618348549664e-05,0.0,0.0,5.834102614577539e-05,5.697281159913152e-08,0.0,0.13390948002795147,0.02715512547548322,1.9139958785428455e-06
0.5743788104735574,0.6364126140118344,0.5701756946586277,0.0005144804818967,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9243201696122074e-05,3.350442953337851e-08,0.0,0.0033611144002828083,0.00020598514577624795,0.0,0.0006467988133264431,1.374918437382865e-05,0.0,0.0,0.0,0.0,0.0,1.0706206238453583e-06,0.0,0.0,0.044724008147355436,0.007123137750559832,3.5886930431718444e-11,0.345647150337074,0.08083634057466896,6.796333948820206e-05,0.1392172400247126,0.028432124662544314,2.3093184289458254e-06,0.0007823741305794299,1.9314375686070945e-05,0.0,0.0,5.8287505271186076e-05,5.6814095368393385e-08,0.0,0.1338629151525829,0.027143950238131254,1.910739289115364e-06
0.5743795467370807,0.636410828211587,0.5700041579166073,0.0005144804818967,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9929718901973334e-05,3.503204217901207e-08,0.0,0.003385851441406563,0.00020827305870491303,0.0,0.0006528092068573827,1.3981040697774058e-05,0.0,0.0,0.0,0.0,0.0,1.0834663702232227e-06,0.0,0.0,0.04483371191784578,0.007145121826074408,3.824765308138468e-11,0.3463524926031299,0.08102022957237877,6.837435237920265e-05,0.13951465316771386,0.02850386209555408,2.3329088613743915e-06,0.0007855580871636921,1.9453169746068992e-05,0.0,0.0,5.8233943460460245e-05,5.6655505352943044e-08,0.0,0.13381619531078623,0.027132738306275522,1.907475497965785e-06
0.5743802096398445,0.6364090011904224,0.5698326215017898,0.0005144804818967,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062408240022602e-05,3.66169694024034e-08,0.0,0.0034107338875966286,0.00021058145692389723,0.0,0.0006588636152519054,1.4216043936639551e-05,0.0,0.0,0.0,0.0,0.0,1.0964361271843447e-06,0.0,0.0,0.044943581061933656,0.007167149881608594,4.073483552979856e-11,0.3470585448096917,0.0812043183633372,6.878706718021142e-05,0.13981227381297626,0.028575668565057995,2.356671294063436e-06,0.0007887480944640843,1.9592584757821227e-05,0.0,0.0,5.8180282706448e-05,5.6496870728197736e-08,0.0,0.13376929526221346,0.027121483628284853,1.9042027793834558e-06
0.5743808052452957,0.6364071278064074,0.5696610849233709,0.0003537053313039,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1327149288001786e-05,3.742751499014339e-08,0.0,0.0034357901099060285,0.00021173083985453147,0.0,0.0006649689735486734,1.4332732842022143e-05,0.0,0.0,0.0,0.0,0.0,1.1095624977574939e-06,0.0,0.0,0.04505388048660469,0.00716526750781496,3.7831864832226256e-11,0.34776700411346534,0.08118603214827709,6.829209179937269e-05,0.1401108151352838,0.02856751144354834,2.32751664240727e-06,0.0007919517884849835,1.9574679163326296e-05,0.0,0.0,5.812740811132362e-05,5.518571302821644e-08,0.0,0.13372291904246622,0.02703395146730737,1.8569850698426613e-06
0.5743813331022525,0.6364052181695429,0.5694895489993526,0.0003537053313039,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20374253600658e-05,3.9101189960209147e-08,0.0,0.0034609654511491648,0.00021406959023339135,0.0,0.0006711121557524405,1.4572419060135087e-05,0.0,0.0,0.0,0.0,0.0,1.1227833304586863e-06,0.0,0.0,0.04516408116811621,0.0071873198392183564,4.029321810591436e-11,0.3484744769700092,0.08137010639445502,6.870359583809335e-05,0.1404088488265081,0.028639278146618343,2.351173178212217e-06,0.0007951538596804457,1.971438790100749e-05,0.0,0.0,5.807355055070473e-05,5.502971946275419e-08,0.0,0.13367565925794664,0.027022639589764738,1.853758634187731e-06
0.5743817937743704,0.6364032828116287,0.5693180132389357,0.0003537053313039,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2755717583302605e-05,4.083635521583353e-08,0.0,0.003486287883672534,0.0002164291419099139,0.0,0.0006773002984420403,1.4815340432964494e-05,0.0,0.0,0.0,0.0,0.0,1.1361278562528898e-06,0.0,0.0,0.04527443357126063,0.007209413370870774,4.2884642375796924e-11,0.3491826433181214,0.08155437552865977,6.911678747580919e-05,0.140707113299202,0.02871111931005281,2.3750032021045223e-06,0.0007983625633837826,1.9854743067844404e-05,0.0,0.0,5.8019511914772e-05,5.4873449894447686e-08,0.0,0.13362818345890795,0.027011276521224422,1.8505211415740603e-06
0.5743821957139166,0.6364013062161566,0.5691464774785189,0.0003537053313039,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.348213829353126e-05,4.263489026223415e-08,0.0,0.0035117582877367743,0.00021880965700542677,0.0,0.0006835333926054825,1.5061520132120088e-05,0.0,0.0,0.0,0.0,0.0,1.149599972941932e-06,0.0,0.0,0.04538495145417034,0.007231550874104378,4.5611784259018736e-11,0.34989151638417176,0.08173884290984679,6.953167772525522e-05,0.1410055814546244,0.028783028388848917,2.399005280939836e-06,0.0008015772472816871,1.9995717268455104e-05,0.0,0.0,5.796537563461316e-05,5.4717147468776604e-08,0.0,0.13358052814771496,0.02699987100501676,1.8472751256728963e-06
0.5743825359939728,0.6363993110341435,0.5689749420453033,0.0003537053313039,0.0076902307069212,0.0233606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4216695603942886e-05,4.4498453522216844e-08,0.0,0.003537376914647014,0.00022121123931575102,0.0,0.0006898120289982461,1.531100518761902e-05,0.0,0.0,0.0,0.0,0.0,1.1631960463472414e-06,0.0,0.0,0.045495614465104355,0.007253728288142875,4.847960576555164e-11,0.350601073529708,0.08192350256377315,6.99482566020216e-05,0.14130429023379837,0.02885501426616544,2.423183125652629e-06,0.0008047988246220524,2.0137351731557614e-05,0.0,0.0,5.7911021076600434e-05,5.4560466032965076e-08,0.0,0.13353264058807507,0.02698841042656905,1.844017040926221e-06
0.5743828180130862,0.6363973009082475,0.5688034069392888,1.0718343372848294e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.496018152279999e-05,4.4356397520861055e-08,0.0,0.003563169838852583,0.00022101396021283147,0.0,0.0006961428122486914,1.5288736401411946e-05,0.0,0.0,0.0,0.0,0.0,1.1769449936259323e-06,0.0,0.0,0.045606654642880017,0.007224326229571098,3.867853874469165e-11,0.3513128400300733,0.08167275725510613,6.841003492930742e-05,0.14160389791608702,0.028754903613959854,2.332766295454543e-06,0.0008080345935107922,1.9935756025249818e-05,0.0,0.0,5.785719415944878e-05,5.2035935085411235e-08,0.0,0.13348513111026108,0.026814979894433974,1.7504706723102048e-06
0.5743830491473361,0.6363952559149875,0.5686318715060731,1.0718343372848294e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571126840134777e-05,4.628101920022832e-08,0.0,0.0035890872473309933,0.00022343383662699998,0.0,0.0007025131208071885,1.554111207005315e-05,0.0,0.0,0.0,0.0,0.0,1.1907942303634817e-06,0.0,0.0,0.045717619663941944,0.007246449022399219,4.117548273457058e-11,0.3520237784888232,0.08185692012183084,6.882012283721988e-05,0.1419030660158265,0.028826659296950368,2.3563274880798553e-06,0.0008112694342458458,2.0076647057750725e-05,0.0,0.0,5.780247141795572e-05,5.188444797533311e-08,0.0,0.13343680893069693,0.026803477484632018,1.7473262047537477e-06
0.5743832266653631,0.6363932084268425,0.5684603367272599,1.0718343372848294e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.647065636625156e-05,4.8274070782126846e-08,0.0,0.0036151544830453266,0.0002258749990516672,0.0,0.0007089299515252448,1.5796863502630367e-05,0.0,0.0,0.0,0.0,0.0,1.2047664957416275e-06,0.0,0.0,0.04582871481756894,0.007268608581224877,4.380283296824503e-11,0.3527353815067629,0.08204126917845418,6.923186660558906e-05,0.14220249897345477,0.02889849724455233,2.38006315056517e-06,0.0008145117999608961,2.0218222553503616e-05,0.0,0.0,5.7747446401373035e-05,5.173237447722915e-08,0.0,0.13338821767464495,0.02679191156363724,1.7441679613342016e-06
0.5743833573016263,0.6363911367948227,0.5682888022756462,1.0718343372848294e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7238478346199676e-05,5.033762437790621e-08,0.0,0.00364137255198574,0.00022833762252889094,0.0,0.0007153932003585977,1.6056010818577652e-05,0.0,0.0,0.0,0.0,0.0,1.218867001192274e-06,0.0,0.0,0.04593995947260591,0.007290808780591477,4.656629576776442e-11,0.35344766846532405,0.08222580936108816,6.964528055218976e-05,0.14250215939317531,0.028970408472723915,2.403971084131381e-06,0.0008177607817838325,2.036044420408003e-05,0.0,0.0,5.769223512498749e-05,5.1580038513775446e-08,0.0,0.13333940812833148,0.02678029422823754,1.7409992974329838e-06
0.5743834423764342,0.6363890500502207,0.568117267824034,1.0718343372848294e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.801478159883657e-05,5.2473566757592506e-08,0.0,0.003667742003867935,0.00023082183990646987,0.0,0.0007219032752735856,1.631859471278489e-05,0.0,0.0,0.0,0.0,0.0,1.2330947042470661e-06,0.0,0.0,0.04605134560670085,0.0073130480323111285,4.9471087572266184e-11,0.3541606313499206,0.08241053850857014,7.006036315462369e-05,0.14280206244080215,0.02904239660652296,2.428053247925909e-06,0.0008210167535177069,2.050332965901157e-05,0.0,0.0,5.763678991742364e-05,5.142731138579338e-08,0.0,0.1332903593149968,0.026768620493638266,1.7378189025001938e-06
0.5743834849790219,0.6363869407645273,0.5679457336996215,8.574674698278634e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8799613060797546e-05,5.5216285520729616e-08,0.0,0.0036942620153075753,0.00023392596229274273,0.0,0.0007284599030845519,1.6648752606479318e-05,0.0,0.0,0.0,0.0,0.0,1.2474501675201044e-06,0.0,0.0,0.0461628657455239,0.007346749347130136,5.5807223007688765e-11,0.35487418472306653,0.08269159709826067,7.091206752694443e-05,0.14310215565752607,0.029152483125386288,2.4780879540557265e-06,0.0008242789625678769,2.072396331200529e-05,0.0,0.0,5.758110695806281e-05,5.177876142268483e-08,0.0,0.1332410531819108,0.026792196126155198,1.7539103119216522e-06
0.5743834857241713,0.6363848355944146,0.5677741995752108,8.574674698278634e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9593057097373985e-05,5.7521446068622625e-08,0.0,0.0037209359028142278,0.0002364592613797715,0.0,0.0007350645568915716,1.6919197224365957e-05,0.0,0.0,0.0,0.0,0.0,1.2619320333397462e-06,0.0,0.0,0.046274523452493166,0.007369094540945634,5.917661582983445e-11,0.35558848336327914,0.08287689373330749,7.133266744513559e-05,0.14340256103820662,0.02922471212111979,2.5027375410035507e-06,0.0008275493765304861,2.0868654272420358e-05,0.0,0.0,5.7525133259938155e-05,5.16238310462163e-08,0.0,0.13319149914780903,0.02678038958049232,1.7506750110107187e-06
0.5743834485472393,0.6363827092533796,0.5676026661052005,8.574674698278634e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0395212534836546e-05,5.990562389080579e-08,0.0,0.003747763076472475,0.00023901461815849638,0.0,0.0007417166495333754,1.7193186579235375e-05,0.0,0.0,0.0,0.0,0.0,1.2765446224617635e-06,0.0,0.0,0.04638632713140103,0.0073914797605749314,6.271102500101222e-11,0.3563034566813228,0.08306237891901519,7.175495128754886e-05,0.14370319481091356,0.029297014628871947,2.527563696882397e-06,0.0008308264821858948,2.101400153656977e-05,0.0,0.0,5.7468960113256564e-05,5.146861106535704e-08,0.0,0.13314172097717478,0.026768530200062812,1.7474290148969124e-06
0.5743833748886783,0.6363805711995776,0.5674311329623917,8.574674698278634e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.120612549443225e-05,6.237085738824509e-08,0.0,0.003774744081526941,0.00024159216679601399,0.0,0.0007484166054149773,1.7470763107524267e-05,0.0,0.0,0.0,0.0,0.0,1.2912867150176496e-06,0.0,0.0,0.04649826828259437,0.00741390331577351,6.641637413882274e-11,0.35701909617842714,0.08324805036442808,7.217891710009401e-05,0.1440040730216662,0.029369394493620495,2.552568504263127e-06,0.0008341106776251078,2.116002406997605e-05,0.0,0.0,5.7412537787856286e-05,5.1312967158221755e-08,0.0,0.13309169673777188,0.02675661276799365,1.744170947344583e-06
0.5743832666311726,0.6363784213818845,0.5672595998195827,8.574674698278634e-05,0.0062201866055981,0.006967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.202587045896191e-05,6.491930648889662e-08,0.0,0.003801879611568479,0.00024419205602489675,0.0,0.0007551646869174622,1.7751962842682882e-05,0.0,0.0,0.0,0.0,0.0,1.3061591067656074e-06,0.0,0.0,0.04661034696627652,0.007436365228896544,7.029899977843471e-11,0.35773540190800235,0.08343390799685287,7.260456795237659e-05,0.1443051953021298,0.0294418516141231,2.57775270314453e-06,0.0008374019580915426,2.130672303333939e-05,0.0,0.0,5.735586712969272e-05,5.115690510904539e-08,0.0,0.13304142670958372,0.026744637359770604,1.740900883333976e-06
0.5743831255372582,0.6363762602808581,0.5670880670039748,1.0718343372848294e-05,0.0076702301069032,0.0044098360655737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.285456508150429e-05,6.692291097939226e-08,0.0,0.0038291718211550846,0.00024618841346585346,0.0,0.0007619615350365918,1.7968238284372327e-05,0.0,0.0,0.0,0.0,0.0,1.3211642644378662e-06,0.0,0.0,0.04672257626661997,0.007447292830245554,7.018734124767202e-11,0.3584524610307956,0.0835228400436522,7.258598962198206e-05,0.14460659958769215,0.02947594539554429,2.5762497532622918e-06,0.0008407007573950823,2.1374719324103502e-05,0.0,0.0,5.729899035288791e-05,5.050232481147525e-08,0.0,0.13299094584363066,0.026697371336999703,1.7184870391225725e-06
0.5743829536928453,0.6363740979988296,0.5669165345155668,1.0718343372848294e-05,0.0076702301069032,0.0044098360655737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369215674649041e-05,6.962310854111238e-08,0.0,0.003856618061485201,0.0002488277026038784,0.0,0.0007688067977745344,1.8255875958687754e-05,0.0,0.0,0.0,0.0,0.0,1.3362970136925685e-06,0.0,0.0,0.04683491894525563,0.00746979899037569,7.424418580332804e-11,0.359170082523467,0.08370887065492034,7.30127957797325e-05,0.14490822564243214,0.029548477427260952,2.60157498331673e-06,0.00084400664716723,2.152233335163987e-05,0.0,0.0,5.724176682909195e-05,5.03465671220475e-08,0.0,0.1329401594501853,0.026685288125881734,1.7152220262559532e-06
0.5743827517395523,0.6363719154150249,0.5667450020271602,1.0718343372848294e-05,0.0076702301069032,0.0044098360655737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.453882755548875e-05,7.241275739079817e-08,0.0,0.003884220894640744,0.0002514897400210816,0.0,0.0007757007904424857,1.8547228884917344e-05,0.0,0.0,0.0,0.0,0.0,1.3515642291667158e-06,0.0,0.0,0.046947406320469155,0.007492344933105094,7.84911540578039e-11,0.35988837389523765,0.08389508797389879,7.34412914127628e-05,0.1452100783049304,0.02962108241039076,2.627079226517035e-06,0.0008473192272343043,2.1670608689602073e-05,0.0,0.0,5.718434234363023e-05,5.0190534823544684e-08,0.0,0.13288914798496562,0.02667315196237445,1.7119466404219353e-06
0.5743825213287236,0.6363697218290703,0.5665734701931543,1.0718343372848294e-05,0.0076702301069032,0.0044098360655737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.539461976596921e-05,7.529406569867208e-08,0.0,0.00391198071540209,0.00025417464726611654,0.0,0.0007826439059292497,1.8842339299937705e-05,0.0,0.0,0.0,0.0,0.0,1.3669645469416513e-06,0.0,0.0,0.04706002930517724,0.007514928848058089,8.29347197273494e-11,0.36060732258729195,0.08408148865734544,7.387147202799103e-05,0.14551217175022615,0.02969376373993078,2.652764434087403e-06,0.0008506388760507952,2.1819563572832735e-05,0.0,0.0,5.712666863038308e-05,5.0034099916588254e-08,0.0,0.1328378902499944,0.02666095781188668,1.7086595752976057e-06
0.5743822647788822,0.6363675280386301,0.5664019383591501,1.0718343372848294e-05,0.0076702301069032,0.0044098360655737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.625957631116615e-05,7.82692763070864e-08,0.0,0.003939898103156537,0.0002568825639763593,0.0,0.0007896366236196956,1.9141253485217407e-05,0.0,0.0,0.0,0.0,0.0,1.3824962919122527e-06,0.0,0.0,0.04717277820817208,0.007537548800121238,8.758143710850242e-11,0.36132692006920775,0.084268070405476,7.430333545838231e-05,0.1458145252395345,0.02976652603850215,2.6786330246327556e-06,0.0008539660687845867,2.1969220755312623e-05,0.0,0.0,5.706868915968015e-05,4.98771129799127e-08,0.0,0.1327863611626303,0.02664869971678908,1.7053592829781989e-06
0.5743819799823954,0.6363653020751187,0.5662304065251442,1.0718343372848294e-05,0.0076702301069032,0.0044098360655737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.713387604405785e-05,8.134114722066119e-08,0.0,0.003967974225826902,0.0002596136874819681,0.0,0.0007966786114940059,1.9443983162921416e-05,0.0,0.0,0.0,0.0,0.0,1.39816760019576e-06,0.0,0.0,0.04728568215428325,0.007560210643381034,9.243966522610258e-11,0.3620471941912551,0.08445484035170177,7.473690140254311e-05,0.14611708176257052,0.02983935557149033,2.7046808719062946e-06,0.0008572994005891767,2.2119518325585482e-05,0.0,0.0,5.70105734070628e-05,4.9720036003453965e-08,0.0,0.132734635435444,0.026636395458892844,1.7020506033774386e-06
