Name,X,Y,Z,Density_gcm3,RQD_Pct,Cr_ppm,CP_Total,PO_Total,PY_Total
KV361,3498900.26,7511728.68,186.7,3.82,98.81,212.0,0.2,0.0,0.4
KV361,3498900.38,7511728.16,184.78,3.8,98.81,166.5,0.2,0.0,0.4
KV361,3498900.5,7511727.64,182.85,3.77,98.81,175.0,0.2,0.3,0.0
KV361,3498900.62,7511727.12,180.92,3.91,98.81,286.0,0.2,0.2,0.0
KV361,3498900.73,7511726.6,178.99,3.84,87.54,312.5,0.2,0.2,0.0
KV361,3498900.85,7511726.1,177.06,3.84,47.58,296.0,0.2,0.2,0.0
KV361,3498900.97,7511725.6,175.13,3.86,81.28,271.5,0.2,0.2,0.0
KV361,3498901.08,7511725.1,173.2,3.91,97.5,262.5,0.2,0.2,0.0
KV361,3498901.43,7511723.59,167.4,3.89,97.5,258.0,0.1,0.2,0.0
KV361,3498901.55,7511723.09,165.47,3.95,97.5,201.0,0.1,0.2,0.0
KV361,3498901.66,7511722.58,163.53,4.02,97.5,219.0,0.1,0.2,0.0
KV361,3498901.78,7511722.08,161.6,3.92,97.5,239.0,0.1,0.2,0.0
KV361,3498901.89,7511721.58,159.67,3.94,97.5,187.0,0.1,0.2,0.0
KV361,3498902.01,7511721.08,157.74,3.95,97.5,178.0,0.1,0.2,0.0
KV361,3498902.12,7511720.57,155.8,3.94,97.5,119.0,0.1,0.2,0.0
KV361,3498902.24,7511720.07,153.87,3.93,97.5,152.0,0.1,0.2,0.0
KV361,3498902.36,7511719.57,151.94,3.94,97.5,226.0,0.1,0.2,0.0
KV361,3498902.47,7511719.07,150.01,3.96,97.5,255.6,0.1,0.11,0.0
KV361,3498902.59,7511718.56,148.07,3.94,97.5,382.0,0.1,0.1,0.0
KV361,3498902.7,7511718.06,146.14,3.96,97.5,412.0,0.1,0.1,0.0
KV361,3498902.82,7511717.56,144.21,3.96,97.5,446.0,0.1,0.1,0.0
KV361,3498902.94,7511717.06,142.28,4.01,97.5,459.0,0.1,0.1,0.0
KV361,3498903.05,7511716.55,140.35,4.08,97.5,400.25,0.1,0.1,0.0
KV361,3498903.17,7511716.05,138.41,4.09,97.5,404.73,0.46,0.52,0.0
KV361,3498903.28,7511715.55,136.48,4.11,97.5,403.5,0.7,0.8,0.0
KV361,3498903.4,7511715.05,134.55,4.12,97.5,397.5,0.7,0.8,0.0
KV361,3498903.51,7511714.54,132.62,4.21,94.47,446.0,0.7,0.8,0.0
KV361,3498903.63,7511714.04,130.68,4.23,92.54,347.0,0.7,0.8,0.0
KV361,3498903.75,7511713.55,128.75,4.11,98.22,261.0,0.7,0.8,0.0
KV361,3498903.87,7511713.08,126.81,4.16,98.22,396.0,0.7,0.8,0.0
KV361,3498904.0,7511712.6,124.87,4.11,98.22,441.5,0.7,0.8,0.0
KV361,3498904.12,7511712.12,122.93,4.29,98.22,423.5,0.7,0.8,0.0
KV361,3498904.24,7511711.65,120.99,4.24,98.22,434.0,0.7,0.8,0.0
KV361,3498904.36,7511711.17,119.06,4.18,98.22,410.0,0.7,0.8,0.0
KV361,3498904.49,7511710.69,117.12,4.2,98.22,383.5,0.7,0.8,0.0
KV361,3498904.61,7511710.22,115.18,4.21,98.22,409.15,1.02,1.13,0.0
KV361,3498904.73,7511709.74,113.24,4.22,98.22,490.0,1.2,1.3,0.0
KV361,3498904.86,7511709.27,111.3,4.23,98.22,518.0,1.2,1.3,0.0
KV361,3498904.98,7511708.79,109.36,4.2,98.22,522.0,1.2,1.3,0.0
KV361,3498905.1,7511708.31,107.42,4.19,98.22,454.0,1.2,1.3,0.0
KV361,3498905.22,7511707.84,105.48,4.22,98.22,405.0,1.2,1.3,0.0
KV361,3498905.35,7511707.36,103.55,4.21,98.22,401.0,1.2,1.3,0.0
KV361,3498905.47,7511706.89,101.61,4.18,98.22,447.0,1.2,1.3,0.0
KV361,3498905.59,7511706.41,99.67,4.15,98.22,348.0,1.2,1.3,0.0
KV361,3498905.72,7511705.93,97.73,4.09,98.22,342.99,1.06,1.16,0.0
KV361,3498905.84,7511705.46,95.79,3.95,98.22,768.14,0.71,0.56,0.0
KV361,3498905.96,7511704.98,93.85,3.9,98.22,1123.5,0.8,0.6,0.0
KV361,3498906.08,7511704.51,91.91,3.99,98.22,1310.0,0.8,0.6,0.0
KV361,3498906.21,7511704.03,89.98,3.86,98.22,957.25,0.76,0.6,0.0
KV361,3498906.33,7511703.55,88.04,3.64,98.22,571.0,0.6,0.7,0.0
KV361,3498906.46,7511703.1,86.09,3.83,98.22,923.0,0.6,0.7,0.0
KV361,3498906.58,7511702.64,84.15,3.74,98.22,1265.0,0.6,0.7,0.0
KV361,3498906.71,7511702.19,82.21,3.83,98.22,1345.0,0.6,0.7,0.0
KV361,3498906.84,7511701.73,80.26,3.92,98.22,1240.0,0.6,0.7,0.0
KV361,3498906.96,7511701.28,78.32,3.97,98.22,1175.0,0.6,0.7,0.0
KV361,3498907.09,7511700.82,76.38,3.99,98.22,1095.0,0.6,0.7,0.0
KV361,3498907.22,7511700.37,74.43,3.94,98.22,937.0,0.6,0.7,0.0
KV361,3498907.34,7511699.91,72.49,3.99,88.5,862.0,0.6,0.7,0.0
KV361,3498907.47,7511699.46,70.55,3.98,78.78,870.0,0.6,0.7,0.0
KV361,3498907.6,7511699.0,68.6,3.99,78.78,883.5,0.6,0.7,0.0
KV361,3498907.72,7511698.55,66.66,3.85,78.78,859.5,0.6,0.7,0.0
KV361,3498907.85,7511698.09,64.72,3.9,78.78,765.4,0.6,0.7,0.0
KV361,3498908.61,7511695.36,53.06,3.94,67.6,671.61,0.1,0.2,0.0
KV361,3498908.74,7511694.91,51.11,3.87,60.87,704.25,0.1,0.2,0.0
KV361,3498908.86,7511694.45,49.17,3.95,80.08,453.64,0.16,0.26,0.0
KV361,3498908.99,7511694.0,47.23,4.12,99.3,255.0,0.2,0.3,0.0
KV361,3498909.12,7511693.54,45.28,4.16,99.3,246.0,0.2,0.3,0.0
KV361,3498909.24,7511693.09,43.34,4.18,99.3,242.0,0.2,0.3,0.0
KV361,3498909.37,7511692.63,41.4,4.23,99.3,191.5,0.2,0.3,0.0
KV361,3498909.5,7511692.18,39.45,4.27,99.3,173.0,0.2,0.3,0.0
KV361,3498909.62,7511691.72,37.51,4.22,99.3,185.62,0.38,0.45,0.0
KV376,3499310.24,7511700.15,193.71,3.79,48.67,641.0,0.1,0.3,0.0
KV376,3499310.77,7511700.16,191.78,3.72,48.67,743.13,0.1,0.3,0.0
KV376,3499312.36,7511700.19,186.0,3.56,48.67,120.52,0.2,0.2,0.0
KV376,3499312.89,7511700.2,184.07,3.52,59.91,301.85,0.2,0.2,0.0
KV376,3499330.82,7511699.29,122.64,3.76,80.5,558.5,0.2,0.4,0.0
KV376,3499331.4,7511699.25,120.72,3.98,80.5,404.0,0.2,0.4,0.0
KV376,3499331.97,7511699.21,118.81,4.13,97.67,184.0,0.5,0.7,0.0
KV376,3499332.54,7511699.18,116.89,4.16,98.11,207.0,0.5,0.7,0.0
KV376,3499333.11,7511699.14,114.97,4.15,98.11,165.02,0.39,0.59,0.0
KV376,3499333.68,7511699.1,113.06,4.15,98.11,186.48,0.1,0.3,0.0
KV376,3499334.25,7511699.07,111.14,4.15,98.11,184.0,0.1,0.25,0.0
KV376,3499346.72,7511698.44,68.95,4.03,69.6,295.5,0.1,0.14,0.0
KV376,3499347.29,7511698.42,67.03,3.99,59.49,502.2,0.1,0.11,0.0
KV376,3499349.55,7511698.33,59.36,3.9,96.15,782.0,0.3,0.3,0.0
KV376,3499350.11,7511698.31,57.44,3.93,61.32,887.5,0.3,0.3,0.0
KV376,3499351.81,7511698.24,51.69,4.05,66.16,177.0,0.3,0.7,0.0
KV376,3499352.37,7511698.21,49.77,4.14,97.77,138.5,0.3,0.7,0.0
KV376,3499352.94,7511698.19,47.85,4.19,97.77,116.0,0.3,0.92,0.0
KV376,3499353.5,7511698.17,45.93,4.23,97.77,136.0,0.3,1.0,0.0
KV376,3499354.07,7511698.14,44.01,4.17,97.77,187.0,0.3,1.0,0.0
KV376,3499354.63,7511698.12,42.09,4.2,97.77,120.0,0.3,1.0,0.0
KV376,3499355.2,7511698.1,40.18,4.16,97.77,160.32,0.27,0.88,0.0
KV376,3499355.76,7511698.08,38.26,4.15,97.77,217.5,0.1,0.3,0.0
KV376,3499356.33,7511698.05,36.34,4.16,97.77,174.5,0.1,0.3,0.0
KV376,3499356.89,7511698.03,34.42,4.19,97.77,147.5,0.1,0.3,0.0
KV376,3499357.46,7511698.01,32.5,4.18,97.77,165.4,0.89,2.22,0.0
KV376,3499358.02,7511697.98,30.58,4.31,97.77,129.0,1.0,2.5,0.0
KV376,3499358.59,7511697.96,28.66,4.22,95.44,263.0,1.0,2.5,0.0
KV376,3499359.15,7511697.94,26.75,4.24,94.67,321.48,0.74,2.59,0.0
KV376,3499359.72,7511697.91,24.83,4.04,85.87,649.0,0.2,1.0,0.0
KV376,3499360.28,7511697.89,22.91,3.95,80.0,943.0,0.2,1.0,0.0
KV376,3499360.85,7511697.87,20.99,3.9,80.0,908.5,0.2,1.0,0.0
KV376,3499361.41,7511697.85,19.07,3.92,80.0,844.6,0.2,0.92,0.0
KV376,3499365.36,7511697.62,5.64,4.28,96.1,114.3,0.2,2.06,0.0
KV376,3499365.92,7511697.59,3.72,4.15,85.47,568.5,0.2,2.38,0.0
KV376,3499366.49,7511697.55,1.81,3.93,81.93,686.5,0.2,2.0,0.0
KV376,3499367.05,7511697.52,-0.11,3.88,81.93,692.0,0.2,2.0,0.0
KV376,3499367.61,7511697.48,-2.03,4.04,81.93,644.0,0.2,2.0,0.0
KV376,3499368.18,7511697.45,-3.95,4.09,81.93,730.0,0.2,2.0,0.0
KV376,3499368.74,7511697.42,-5.87,4.04,81.93,829.5,0.2,2.0,0.0
KV376,3499369.31,7511697.38,-7.79,4.0,81.93,722.0,0.2,2.0,0.0
KV376,3499369.87,7511697.35,-9.71,4.09,81.93,410.5,0.2,2.0,0.0
KV376,3499370.43,7511697.31,-11.62,4.2,81.93,192.0,0.2,1.2,0.0
KV376,3499378.37,7511696.86,-38.47,4.26,95.34,139.45,1.3,3.9,0.0
KV376,3499378.95,7511696.83,-40.39,4.3,95.34,208.5,1.3,3.9,0.0
KV376,3499379.53,7511696.81,-42.3,4.2,95.34,309.0,1.3,3.9,0.0
KV376,3499380.12,7511696.78,-44.21,4.24,95.34,287.0,1.3,3.9,0.0
KV376,3499380.7,7511696.76,-46.12,4.18,60.77,573.3,0.45,1.86,0.0
KV376,3499381.28,7511696.73,-48.04,4.19,54.67,276.2,0.36,1.72,0.0
KV376,3499381.86,7511696.71,-49.95,4.02,54.67,334.33,0.4,1.9,0.0
KV376,3499382.45,7511696.68,-51.86,4.02,76.2,375.0,0.4,1.9,0.0
KV376,3499383.03,7511696.66,-53.78,4.17,100.0,343.5,0.4,1.9,0.0
KV376,3499383.61,7511696.63,-55.69,4.02,61.09,460.0,0.4,1.9,0.0
KV376,3499384.2,7511696.61,-57.6,3.78,44.42,439.0,0.4,1.9,0.0
KV376,3499384.78,7511696.58,-59.51,4.15,98.25,131.0,1.5,4.0,0.0
KV376,3499385.36,7511696.56,-61.43,4.42,98.25,114.0,1.5,4.0,0.0
KV376,3499385.95,7511696.54,-63.34,4.38,98.25,124.3,1.5,4.0,0.0
KV376,3499386.53,7511696.51,-65.25,4.36,98.25,97.1,1.02,4.0,0.0
KV376,3499387.11,7511696.49,-67.17,4.24,98.25,127.1,0.98,4.0,0.0
KV376,3499387.7,7511696.46,-69.08,4.21,98.25,133.0,1.5,4.0,0.0
KV376,3499388.28,7511696.44,-70.99,4.4,98.25,126.0,1.5,4.0,0.0
KV376,3499388.86,7511696.41,-72.91,4.43,98.25,158.5,1.5,4.0,0.0
KV376,3499389.45,7511696.39,-74.82,4.34,98.25,188.0,1.5,4.0,0.0
KV376,3499390.03,7511696.36,-76.73,4.4,98.25,243.5,0.51,3.1,0.0
KV376,3499390.61,7511696.34,-78.64,4.27,98.25,235.0,0.4,3.0,0.0
KV376,3499391.19,7511696.32,-80.56,4.34,98.25,311.17,0.39,2.97,0.0
KV376,3499391.77,7511696.3,-82.47,4.19,76.07,669.0,0.1,1.8,0.0
KV376,3499392.36,7511696.29,-84.38,3.99,76.07,996.8,0.1,1.64,0.0
KV376,3499392.94,7511696.27,-86.3,4.12,76.07,725.5,0.1,1.0,0.0
KV376,3499393.52,7511696.26,-88.21,4.11,76.07,656.0,0.1,1.0,0.0
KV376,3499394.1,7511696.24,-90.13,3.94,79.82,731.0,0.1,1.0,0.0
KV376,3499394.68,7511696.23,-92.04,3.97,97.47,541.5,0.1,1.0,0.0
KV376,3499395.26,7511696.21,-93.95,4.19,97.47,286.8,0.34,2.6,0.0
KV376,3499395.84,7511696.2,-95.87,4.13,97.47,416.0,0.4,3.0,0.0
KV376,3499396.42,7511696.18,-97.78,4.27,97.47,211.0,0.4,3.0,0.0
KV376,3499397.0,7511696.17,-99.69,4.43,97.47,95.9,0.4,3.0,0.0
KV376,3499397.58,7511696.16,-101.61,4.42,97.47,130.15,0.4,3.0,0.0
KV376,3499398.16,7511696.14,-103.52,4.35,97.47,135.23,0.18,1.26,0.0
KV376,3499398.74,7511696.13,-105.44,4.41,97.47,120.0,0.1,0.6,0.0
KV376,3499399.33,7511696.11,-107.35,4.37,97.47,162.0,0.1,0.6,0.0
KV376,3499399.91,7511696.1,-109.26,4.4,95.37,219.0,0.1,0.6,0.0
KV376,3499400.49,7511696.08,-111.18,4.31,80.7,278.0,0.1,0.6,0.0
KV376,3499401.07,7511696.07,-113.09,4.15,80.7,390.0,0.1,0.6,0.0
KV376,3499401.65,7511696.05,-115.0,4.2,80.7,455.0,0.1,0.6,0.0
KV376,3499402.23,7511696.04,-116.92,4.17,80.7,479.7,0.1,0.6,0.0
KV376,3499402.81,7511696.02,-118.83,4.14,80.7,541.3,0.1,0.6,0.0
KV376,3499403.39,7511696.01,-120.75,4.18,80.7,286.2,0.27,1.79,0.0
KV376,3499403.97,7511695.99,-122.66,4.42,80.7,177.3,0.3,1.98,0.0
KV376,3499405.74,7511695.94,-128.39,4.26,80.7,245.25,0.1,2.78,0.0
KV376,3499406.34,7511695.91,-130.3,4.3,80.7,220.0,0.1,2.9,0.0
KV387,3499279.69,7511600.09,226.37,2.26,31.67,447.0,0.4,0.6,0.0
KV387,3499280.23,7511600.09,224.45,3.11,91.24,271.38,0.4,0.6,0.0
KV387,3499287.21,7511600.15,199.4,3.08,99.43,350.88,0.1,0.2,0.0
KV387,3499287.75,7511600.15,197.48,3.05,92.86,445.73,0.1,0.2,0.0
KV387,3499288.29,7511600.16,195.55,3.03,86.91,551.9,0.1,0.2,0.0
KV387,3499288.83,7511600.16,193.62,2.97,86.91,566.4,0.1,0.2,0.0
KV387,3499289.36,7511600.17,191.7,3.04,86.91,468.85,0.47,0.37,0.0
KV387,3499289.9,7511600.17,189.77,3.09,86.91,434.5,0.5,0.43,0.0
KV387,3499290.44,7511600.18,187.84,3.03,86.91,498.5,0.2,0.2,0.0
KV387,3499290.98,7511600.18,185.92,3.01,86.91,460.0,0.2,0.2,0.0
KV387,3499291.51,7511600.18,183.99,3.07,93.67,267.75,0.14,0.2,0.0
KV387,3499292.05,7511600.19,182.06,3.14,97.31,208.0,0.1,0.2,0.0
KV387,3499292.59,7511600.19,180.14,3.12,97.31,274.0,0.3,0.5,0.0
KV387,3499293.12,7511600.2,178.21,3.14,97.31,233.0,0.3,0.5,0.0
KV387,3499293.66,7511600.2,176.29,3.14,86.59,235.35,0.3,0.48,0.0
KV387,3499294.2,7511600.21,174.36,2.92,70.48,182.67,0.31,0.4,0.0
KV387,3499294.74,7511600.21,172.43,3.09,94.7,428.5,0.25,0.3,0.0
KV387,3499295.27,7511600.21,170.51,3.03,94.7,521.0,0.1,0.1,0.0
KV387,3499295.81,7511600.22,168.58,3.0,94.7,508.0,0.1,0.1,0.0
KV387,3499296.35,7511600.22,166.65,3.02,94.7,457.5,0.1,0.1,0.0
KV387,3499296.89,7511600.23,164.73,3.06,94.7,401.0,0.1,0.1,0.0
KV387,3499297.42,7511600.23,162.8,3.07,94.7,366.85,0.1,0.1,0.0
KV387,3499297.99,7511600.24,160.88,3.07,94.7,274.05,0.1,0.1,0.0
KV387,3499313.41,7511600.59,109.14,3.12,91.87,407.2,0.5,3.0,0.0
KV387,3499314.02,7511600.61,107.23,3.15,99.8,280.5,0.5,3.0,0.0
KV387,3499314.63,7511600.64,105.33,3.19,100.0,238.88,0.15,0.64,0.0
KV387,3499315.24,7511600.66,103.42,3.15,100.0,202.0,0.1,0.3,0.0
KV387,3499315.85,7511600.69,101.52,3.16,100.0,146.0,0.1,0.3,0.0
KV387,3499316.46,7511600.71,99.61,3.16,100.0,174.0,0.1,0.3,0.0
KV387,3499317.07,7511600.74,97.71,3.15,100.0,192.0,0.1,0.3,0.0
KV387,3499317.68,7511600.76,95.8,3.13,100.0,201.25,0.1,0.3,0.0
KV387,3499329.27,7511601.23,59.62,3.06,93.08,695.5,0.1,0.5,0.0
KV387,3499329.88,7511601.26,57.71,3.01,93.08,842.0,0.1,0.5,0.0
KV387,3499330.49,7511601.28,55.81,3.02,95.04,811.5,0.1,0.5,0.0
KV387,3499331.1,7511601.3,53.9,3.14,96.48,673.0,0.1,0.5,0.0
KV387,3499331.71,7511601.32,52.0,3.04,96.48,659.13,0.1,0.5,0.0
KV387,3499334.74,7511601.37,42.47,3.08,96.48,473.45,0.1,0.35,0.0
KV387,3499345.0,7511601.46,10.05,3.09,96.77,757.0,0.1,1.7,0.0
KV387,3499345.6,7511601.46,8.15,3.06,96.77,723.0,0.1,1.7,0.0
KV387,3499346.2,7511601.45,6.24,3.03,96.77,793.0,0.1,1.7,0.0
KV387,3499346.8,7511601.45,4.33,3.09,96.77,706.0,0.1,1.7,0.0
KV387,3499347.4,7511601.45,2.42,3.1,97.6,499.98,0.1,1.84,0.0
KV387,3499348.01,7511601.45,0.52,3.14,99.8,133.0,0.1,2.5,0.0
KV387,3499348.6,7511601.44,-1.39,3.24,99.8,133.0,0.1,2.5,0.0
KV387,3499349.19,7511601.42,-3.3,3.24,99.8,133.0,0.1,2.5,0.0
KV387,3499349.78,7511601.41,-5.22,3.21,99.8,120.0,0.1,2.5,0.0
KV387,3499350.37,7511601.39,-7.13,3.21,99.8,146.5,0.1,2.5,0.0
KV387,3499350.96,7511601.37,-9.04,3.23,99.8,253.65,0.1,2.42,0.0
KV387,3499367.45,7511600.87,-62.55,2.95,25.22,916.25,0.2,1.4,0.0
KV387,3499368.04,7511600.85,-64.46,2.88,60.9,989.0,0.2,2.0,0.0
KV387,3499368.63,7511600.83,-66.37,3.06,84.69,917.67,0.2,2.0,0.0
KV387,3499369.22,7511600.81,-68.28,3.11,91.03,589.2,0.16,2.67,0.0
KV387,3499369.81,7511600.79,-70.2,3.05,98.77,151.5,0.1,3.5,0.0
KV387,3499370.39,7511600.78,-72.11,3.19,98.77,144.38,0.1,1.72,0.0
KV387,3499370.98,7511600.76,-74.02,3.23,98.77,293.0,0.1,1.4,0.0
KV387,3499371.57,7511600.74,-75.93,3.23,98.77,388.5,0.1,1.4,0.0
KV387,3499372.16,7511600.72,-77.84,3.19,98.77,309.0,0.3,2.45,0.0
KV387,3499372.75,7511600.7,-79.75,3.15,98.77,197.5,0.5,3.5,0.0
KV387,3499373.34,7511600.69,-81.66,3.21,98.77,164.5,0.5,3.5,0.0
KV387,3499373.93,7511600.67,-83.57,3.23,98.77,151.5,0.5,3.5,0.0
KV387,3499374.52,7511600.65,-85.49,3.24,98.77,256.2,0.54,2.94,0.0
KV387,3499375.11,7511600.63,-87.4,3.24,84.88,517.5,0.6,2.0,0.0
KV387,3499375.7,7511600.61,-89.31,3.21,78.92,582.0,0.6,2.0,0.0
KV387,3499376.29,7511600.6,-91.22,3.12,87.04,375.0,0.6,2.0,0.0
KV387,3499376.87,7511600.58,-93.13,3.1,99.22,201.77,0.51,0.98,0.0
KV387,3499377.46,7511600.56,-95.04,3.13,99.22,315.6,0.5,0.9,0.0
KV387,3499386.97,7511600.31,-125.6,3.17,99.22,744.4,0.1,0.2,0.0
KV387,3499391.72,7511600.19,-140.87,3.21,99.22,188.44,0.2,0.55,0.0
KV387,3499393.5,7511600.14,-146.6,3.21,99.22,172.5,0.3,1.2,0.0
KV387,3499394.1,7511600.13,-148.51,3.22,99.22,151.5,0.3,1.2,0.0
KV387,3499394.69,7511600.11,-150.42,3.19,99.22,159.75,0.3,1.2,0.0
KV99,3499200.21,7512404.16,102.4,3.22,99.0,126.25,2.0,2.0,0.0
KV99,3499200.75,7512404.25,100.47,3.25,99.0,126.0,2.0,2.0,0.0
KV99,3499201.28,7512404.34,98.55,3.27,99.0,174.76,2.0,2.0,0.0
KV99,3499201.81,7512404.43,96.62,3.27,99.0,105.0,2.0,2.0,0.0
KV99,3499202.35,7512404.52,94.7,3.29,99.0,96.9,2.0,2.0,0.0
KV99,3499202.88,7512404.61,92.77,3.24,99.0,117.0,2.0,2.0,0.0
KV99,3499203.42,7512404.7,90.85,3.26,98.76,131.96,2.0,2.0,0.0
KV99,3499203.95,7512404.79,88.92,3.29,97.0,155.0,2.0,2.0,0.0
KV99,3499204.49,7512404.87,87.0,3.26,97.0,144.9,2.0,2.0,0.0
KV99,3499207.16,7512405.32,77.37,3.23,99.0,105.47,1.0,1.15,0.0
KV99,3499207.69,7512405.41,75.45,3.24,99.0,77.05,1.0,1.0,0.0
KV99,3499208.23,7512405.5,73.52,3.26,99.0,124.0,1.0,1.0,0.0
KV99,3499209.3,7512405.67,69.67,3.31,99.0,194.5,1.0,1.0,0.0
KV99,3499209.83,7512405.76,67.74,3.22,99.0,252.1,1.0,1.0,0.0
KV99,3499210.9,7512405.94,63.89,3.23,99.0,123.2,1.0,1.0,0.0
KV99,3499211.43,7512406.03,61.97,3.22,97.63,213.5,1.0,1.0,0.0
KV99,3499211.97,7512406.12,60.04,3.19,94.0,351.5,1.0,1.0,0.0
KV99,3499212.5,7512406.22,58.12,3.19,94.0,275.6,1.0,1.0,0.0
KV294,3499094.13,7510893.8,232.86,4.01,49.19,1350.0,0.0,0.2,0.4
KV294,3499093.16,7510892.8,231.41,3.57,49.19,1510.0,0.0,0.2,0.4
KV294,3499092.2,7510891.8,229.97,3.67,87.97,1485.0,0.0,0.2,0.4
KV294,3499091.24,7510890.81,228.53,3.68,93.51,1475.0,0.0,0.2,0.4
KV294,3499090.28,7510889.81,227.09,3.77,93.51,1470.0,0.0,0.2,0.4
KV294,3499089.32,7510888.82,225.64,3.78,93.51,1455.0,0.0,0.2,0.4
KV294,3499088.35,7510887.82,224.2,3.78,93.51,1485.0,0.0,0.2,0.4
KV294,3499087.39,7510886.82,222.76,3.71,93.51,1510.0,0.0,0.2,0.4
KV294,3499086.43,7510885.83,221.31,3.71,91.99,1485.0,0.0,0.2,0.4
KV294,3499085.47,7510884.83,219.87,3.77,87.44,1480.0,0.0,0.2,0.4
KV294,3499084.5,7510883.84,218.43,3.78,87.44,1485.0,0.0,0.2,0.4
KV294,3499083.54,7510882.84,216.99,3.8,87.44,1525.0,0.0,0.2,0.4
KV294,3499082.58,7510881.84,215.54,3.69,87.44,1495.0,0.0,0.2,0.4
KV294,3499081.62,7510880.85,214.1,3.78,93.01,1440.0,0.0,0.2,0.4
KV294,3499080.66,7510879.85,212.66,3.78,95.69,1475.0,0.0,0.2,0.4
KV294,3499079.69,7510878.86,211.21,3.76,95.69,1420.0,0.0,0.2,0.4
KV294,3499078.73,7510877.86,209.77,3.76,95.69,1425.0,0.0,0.2,0.4
KV294,3499077.77,7510876.86,208.33,3.78,95.69,1480.0,0.0,0.2,0.4
KV294,3499076.81,7510875.87,206.89,3.76,95.69,1505.0,0.0,0.2,0.4
KV294,3499075.84,7510874.87,205.44,3.78,95.69,1490.0,0.0,0.2,0.4
KV294,3499074.88,7510873.87,204.0,3.78,95.69,1429.2,0.0,0.2,0.4
KV294,3499073.9,7510872.9,202.56,3.84,95.69,837.0,0.0,0.1,0.3
KV294,3499072.92,7510871.92,201.11,3.82,95.69,1100.0,0.0,0.1,0.3
KV294,3499071.94,7510870.94,199.67,3.87,95.69,1140.0,0.0,0.1,0.3
KV294,3499070.96,7510869.96,198.23,3.72,95.69,1210.0,0.0,0.1,0.3
KV294,3499069.98,7510868.99,196.78,3.69,95.69,1165.0,0.0,0.1,0.3
KV294,3499069.0,7510868.01,195.34,3.78,95.69,1210.0,0.0,0.1,0.3
KV294,3499068.02,7510867.03,193.9,3.58,95.69,1075.0,0.0,0.1,0.3
KV294,3499067.04,7510866.05,192.45,3.77,95.69,1055.0,0.0,0.1,0.3
KV294,3499066.06,7510865.07,191.01,3.75,95.69,1305.0,0.0,0.1,0.3
KV294,3499065.08,7510864.1,189.57,3.74,95.69,1205.0,0.0,0.1,0.3
KV294,3499064.1,7510863.12,188.12,3.66,95.69,575.53,0.0,0.1,0.37
KV294,3499063.12,7510862.14,186.68,3.79,95.69,688.4,0.0,0.1,0.4
KV294,3499051.14,7510850.66,169.34,3.69,96.59,247.0,0.1,0.2,0.0
KV294,3499050.14,7510849.71,167.9,3.93,96.59,633.0,0.1,0.16,0.0
KV294,3499049.14,7510848.76,166.45,3.81,96.59,0.0,0.1,0.1,0.0
KV294,3499048.12,7510847.83,165.0,3.86,96.59,0.0,0.1,0.1,0.0
KV294,3499047.11,7510846.9,163.54,3.87,96.59,0.0,0.1,0.1,0.0
KV294,3499046.1,7510845.98,162.09,3.91,94.81,0.0,0.1,0.1,0.0
KV294,3499045.08,7510845.05,160.63,3.85,61.02,0.0,0.1,0.1,0.0
KV294,3499044.07,7510844.13,159.18,3.84,79.69,0.0,0.1,0.1,0.0
KV294,3499043.06,7510843.2,157.72,3.76,93.49,736.0,0.1,0.1,0.0
KV294,3499042.05,7510842.28,156.27,3.7,93.49,571.5,0.1,0.1,0.0
KV294,3499041.03,7510841.35,154.81,3.67,93.33,328.0,0.0,0.1,0.16
KV294,3499040.02,7510840.43,153.36,3.64,90.23,190.6,0.0,0.12,0.2
KV294,3499039.01,7510839.5,151.9,3.64,90.23,231.5,0.0,0.2,0.2
KV294,3499037.99,7510838.57,150.45,3.63,90.23,218.0,0.0,0.2,0.2
KV294,3499036.98,7510837.65,148.99,3.55,90.23,222.5,0.0,0.2,0.2
KV294,3499035.96,7510836.74,147.53,3.71,90.23,336.5,0.0,0.2,0.2
KV294,3499034.93,7510835.84,146.07,3.7,91.13,421.0,0.0,0.2,0.2
KV294,3499033.9,7510834.95,144.61,3.78,92.35,573.0,0.0,0.2,0.2
KV294,3499032.86,7510834.05,143.15,3.62,92.35,592.5,0.2,0.36,0.0
KV294,3499031.83,7510833.16,141.69,3.6,92.35,378.0,0.2,0.4,0.0
KV294,3499030.8,7510832.26,140.23,3.61,92.35,258.0,0.2,0.4,0.0
KV294,3499029.77,7510831.37,138.77,3.58,92.35,194.5,0.2,0.4,0.0
KV294,3499028.74,7510830.47,137.3,3.59,66.56,272.5,0.2,0.4,0.0
KV294,3499027.71,7510829.58,135.84,3.66,96.07,317.5,0.2,0.4,0.0
KV294,3499026.68,7510828.68,134.38,3.62,96.07,257.0,0.2,0.4,0.0
KV294,3499025.65,7510827.79,132.92,3.5,96.07,211.5,0.2,0.4,0.0
KV294,3499024.59,7510826.93,131.46,3.4,96.07,145.0,0.0,0.35,0.2
KV294,3499023.54,7510826.06,129.99,3.41,96.07,139.63,0.0,0.2,0.3
KV294,3499022.49,7510825.2,128.52,3.38,96.07,133.2,0.0,0.3,0.28
KV294,3499021.44,7510824.34,127.06,3.38,96.07,141.38,0.0,0.2,0.2
KV294,3499020.38,7510823.48,125.59,3.44,96.07,91.05,0.0,0.47,0.2
