X,Y,Z,DeepKriging_Pred,NN_Pred,Kriging_Pred,Kriging_Var,DeepKriging_Std,NN_Std
0.1805760498580916,0.0833333333333333,0.4181550029090441,3.2168796,3.896179,3.1199011682548026,0.8076216960596738,0.025538642,0.8292856
0.1805760498580916,0.0833333333333333,0.4390627530544963,3.20034,3.8894684,3.1186827501758185,0.8076187680089862,0.025221007,0.8110907
0.1805760498580916,0.0833333333333333,0.4599705031999485,3.2028954,3.8818207,3.117378933345681,0.8076234707582503,0.030048864,0.48780864
0.1805760498580916,0.0833333333333333,0.4808782533454007,3.2241335,3.8744168,3.1162626894036087,0.8076350593195097,0.025375724,1.0237868
0.1805760498580916,0.0833333333333333,0.5017860034908529,3.239365,3.8666859,3.1155288656514464,0.8076518089468854,0.031124966,1.18367
0.2166912598297098,0.0833333333333333,0.0,3.3365135,3.3649457,3.117350521225126,0.8077488053208579,0.22150178,0.12665151
0.2166912598297098,0.0833333333333333,0.0209077501454522,3.4107132,3.3665988,3.1173407700013573,0.8077484605917733,0.4562579,0.31423467
0.2166912598297098,0.0833333333333333,0.0418155002909044,3.5489748,3.3721488,3.1173215254125006,0.8077477763811417,0.5204996,0.10902369
0.2166912598297098,0.0833333333333333,0.0627232504363566,3.5830002,3.3734248,3.117286996117151,0.8077465343904241,0.4793798,0.14614113
0.2166912598297098,0.0833333333333333,0.0836310005818088,3.4326377,3.3726745,3.1172311104325297,0.8077444753946692,0.35746935,0.13427265
0.2166912598297098,0.0833333333333333,0.104538750727261,3.3151772,3.3772378,3.1171507864727457,0.8077413620987735,0.1985044,0.16305517
0.2166912598297098,0.0833333333333333,0.1254465008727132,3.303921,3.4561517,3.1170518973938264,0.8077370710227015,0.16684876,0.19385378
0.2166912598297098,0.0833333333333333,0.1463542510181654,3.327575,3.707177,3.1169581589775905,0.8077316667394007,0.2114042,0.365057
0.2166912598297098,0.0833333333333333,0.1672620011636176,3.281163,3.8172233,3.116922471022242,0.8077253766492574,0.111659445,0.46182087
0.2166912598297098,0.0833333333333333,0.1881697513090698,3.2645009,3.879173,3.117039108036712,0.807718381955578,0.06265538,0.3166582
0.2166912598297098,0.0833333333333333,0.209077501454522,3.2476888,3.9114723,3.117452801375696,0.8077104031347949,0.019214697,0.46473944
0.2166912598297098,0.0833333333333333,0.2299852515999742,3.2348266,3.9380932,3.118356448413316,0.8077001896966228,0.033876304,0.46816224
0.2166912598297098,0.0833333333333333,0.2508930017454264,3.2418091,3.9633923,3.1199642973164186,0.8076851760064494,0.06269383,0.62374824
0.2166912598297098,0.0833333333333333,0.2718007518908786,3.253552,3.9891748,3.122447505662713,0.8076616595888221,0.076421216,0.5516955
0.2166912598297098,0.0833333333333333,0.2927085020363308,3.256701,4.0074806,3.1258319584259606,0.8076258305575785,0.111999184,0.6879765
0.2166912598297098,0.0833333333333333,0.3136162521817831,3.2543144,4.02054,3.129886851764457,0.8075757391281967,0.12707652,0.52364546
0.2166912598297098,0.0833333333333333,0.3345240023272353,3.2443943,4.02285,3.134064512102305,0.8075136764712382,0.0572592,0.48999766
0.2166912598297098,0.0833333333333333,0.3554317524726875,3.236745,4.0247808,3.1375598349778784,0.8074475590163201,0.028976062,0.56839883
0.2166912598297098,0.0833333333333333,0.3763395026181397,3.2241077,4.024249,3.1395172223871746,0.8073896116018172,0.02064793,0.9273451
0.2166912598297098,0.0833333333333333,0.3972472527635919,3.1978304,4.0216875,3.1393303114932003,0.8073520552549707,0.025282329,0.6034884
0.2166912598297098,0.0833333333333333,0.4181550029090441,3.158092,4.0155263,3.136902828884547,0.8073420987710763,0.032167938,0.80089325
0.2166912598297098,0.0833333333333333,0.4390627530544963,3.1328602,4.009077,3.1327292772514017,0.8073596249315061,0.039947838,0.6375875
0.2166912598297098,0.0833333333333333,0.4599705031999485,3.1353958,3.9998236,3.127735820273189,0.8073987971345838,0.03499173,0.6717217
0.2166912598297098,0.0833333333333333,0.4808782533454007,3.1536548,3.989378,3.122950699968133,0.8074515368297355,0.034489386,0.55221015
0.2166912598297098,0.0833333333333333,0.5017860034908529,3.1746306,3.9777124,3.119164515311537,0.8075100764115131,0.0316751,1.3216877
0.2528064698013282,0.0833333333333333,0.0,3.4086165,3.3977382,3.117339833508208,0.8077484278448982,0.44785118,0.11622899
0.2528064698013282,0.0833333333333333,0.0209077501454522,3.5179992,3.3907845,3.1173163178226573,0.8077475931623093,0.4615629,0.10854982
0.2528064698013282,0.0833333333333333,0.0418155002909044,3.8562956,3.3994324,3.117270027529915,0.8077459336976194,0.54929787,0.3235216
0.2528064698013282,0.0833333333333333,0.0627232504363566,3.666084,3.4057262,3.1171874192937,0.8077429117076034,0.49181625,0.11830624
0.2528064698013282,0.0833333333333333,0.0836310005818088,3.3893318,3.4070473,3.117055273125238,0.8077378728718909,0.3495998,0.17425032
0.2528064698013282,0.0833333333333333,0.104538750727261,3.281025,3.4080322,3.1168703759371,0.8077301789835688,0.14644063,0.09420383
0.2528064698013282,0.0833333333333333,0.1254465008727132,3.2814398,3.4205394,3.116658109105681,0.8077194025784156,0.1490971,0.1294642
0.2528064698013282,0.0833333333333333,0.1463542510181654,3.2792618,3.4551232,3.116502502299664,0.8077054704800694,0.13694108,0.15374656
0.2528064698013282,0.0833333333333333,0.1672620011636176,3.2689562,3.6741672,3.116588765635081,0.8076885378562132,0.056326866,0.16849479
0.2528064698013282,0.0833333333333333,0.1881697513090698,3.2489,3.7804625,3.117254622766377,0.807668312520008,0.018285887,0.32535908
0.2528064698013282,0.0833333333333333,0.209077501454522,3.2253811,3.8735058,3.119035272550833,0.8076426197924352,0.021410326,0.45460218
0.2528064698013282,0.0833333333333333,0.2299852515999742,3.2229106,3.9327059,3.1226665563644844,0.8076052726723788,0.01876583,0.5644525
0.2528064698013282,0.0833333333333333,0.2508930017454264,3.2408974,3.9686058,3.1289897106295306,0.8075438601558181,0.081829526,0.5988664
0.2528064698013282,0.0833333333333333,0.2718007518908786,3.260427,3.9987175,3.138702787626501,0.807439091771832,0.081555836,0.56307554
0.2528064698013282,0.0833333333333333,0.2927085020363308,3.3580146,4.026802,3.151959367158928,0.8072688258940973,0.27663568,0.5294123
0.2528064698013282,0.0833333333333333,0.3136162521817831,3.7467644,4.0531187,3.1679310953243967,0.8070201027185032,0.5508913,0.6106315
0.2528064698013282,0.0833333333333333,0.3345240023272353,4.050118,4.0738254,3.1845735526914987,0.8067075024195904,0.6577454,1.0431858
0.2528064698013282,0.0833333333333333,0.3554317524726875,3.8972974,4.093379,3.198856721030328,0.8063855561802701,0.62943596,0.5395591
0.2528064698013282,0.0833333333333333,0.3763395026181397,3.4884367,4.1000314,3.207553693029691,0.8061375865743678,0.3703549,1.1090833
0.2528064698013282,0.0833333333333333,0.3972472527635919,3.2675207,4.1029925,3.2083614952834685,0.8060376804715758,0.25171617,0.79035217
0.2528064698013282,0.0833333333333333,0.4181550029090441,3.2417316,4.1045394,3.2008488785780296,0.8061099041123253,0.031500656,0.68661773
0.2528064698013282,0.0833333333333333,0.4390627530544963,3.2210417,4.1038575,3.18671773061732,0.8063179279647326,0.024398666,0.8695256
0.2528064698013282,0.0833333333333333,0.4599705031999485,3.2142515,4.101392,3.1691948873898927,0.8065922799573365,0.027060745,1.1327686
0.2528064698013282,0.0833333333333333,0.4808782533454007,3.2213895,4.0976167,3.1518477953818462,0.8068691521681776,0.022572445,1.1208425
0.2528064698013282,0.0833333333333333,0.5017860034908529,3.240484,4.0938087,3.137417242120337,0.8071114233925275,0.025611706,0.5026637
0.2889216797729465,0.0833333333333333,0.0,3.7180965,3.4273505,3.1173234089576893,0.8077478452601257,0.62109905,0.10950926
0.2889216797729465,0.0833333333333333,0.0209077501454522,3.6486683,3.420417,3.1172788361158776,0.8077462522418181,0.47498435,0.13019826
0.2889216797729465,0.0833333333333333,0.0418155002909044,3.5432951,3.4141357,3.117191481824577,0.8077430763389002,0.46616477,0.11611008
0.2889216797729465,0.0833333333333333,0.0627232504363566,3.3417654,3.418941,3.117037041315508,0.8077372625731918,0.22743906,0.11625281
0.2889216797729465,0.0833333333333333,0.0836310005818088,3.2760842,3.4233615,3.116795036490285,0.8077274783201166,0.18244305,0.10421127
0.2889216797729465,0.0833333333333333,0.104538750727261,3.269562,3.4276438,3.1164729194512444,0.8077123023109958,0.13744307,0.10832472
0.2889216797729465,0.0833333333333333,0.1254465008727132,3.2646098,3.4314163,3.116154685305674,0.8076904955129828,0.038231306,0.13111247
0.2889216797729465,0.0833333333333333,0.1463542510181654,3.2570033,3.455623,3.1160851317904688,0.8076611146176929,0.027767261,0.110152796
0.2889216797729465,0.0833333333333333,0.1672620011636176,3.2404077,3.4859474,3.1167981193743928,0.8076229069310041,0.017642792,0.11061864
0.2889216797729465,0.0833333333333333,0.1881697513090698,3.222427,3.6064198,3.119281605397508,0.8075719388737552,0.022240853,0.18087149
0.2889216797729465,0.0833333333333333,0.209077501454522,3.2056148,3.7363017,3.125131271155408,0.8074957973959423,0.024337618,0.23965915
0.2889216797729465,0.0833333333333333,0.2299852515999742,3.2118378,3.83903,3.136574500114236,0.8073623812837858,0.028583191,0.37019193
0.2889216797729465,0.0833333333333333,0.2508930017454264,3.2423146,3.9248357,3.156177606108359,0.807103263737784,0.055192277,0.5136184
0.2889216797729465,0.0833333333333333,0.2718007518908786,3.4143739,3.9795718,3.1860617228617167,0.8066004878910549,0.50680095,0.64101875
0.2889216797729465,0.0833333333333333,0.2927085020363308,4.857721,4.0141654,3.22664230452176,0.8057030496740168,0.9386925,0.70292723
0.2889216797729465,0.0833333333333333,0.3136162521817831,5.0697823,4.0472565,3.2752824765920403,0.8043074631650663,0.83425474,0.41557097
0.2889216797729465,0.0833333333333333,0.3345240023272353,4.9828463,4.0790925,3.3256272054355893,0.8024968192105142,0.71506816,0.71839523
0.2889216797729465,0.0833333333333333,0.3554317524726875,4.960054,4.1050143,3.368416794481147,0.8006401835552671,0.66613394,0.8217027
0.2889216797729465,0.0833333333333333,0.3763395026181397,4.9593887,4.127573,3.394006649089728,0.7993072943861846,0.70542496,0.56469864
0.2889216797729465,0.0833333333333333,0.3972472527635919,4.888412,4.1471267,3.3958046202460967,0.79897626246326,0.68359506,0.72685975
0.2889216797729465,0.0833333333333333,0.4181550029090441,4.764185,4.1622295,3.373017020542848,0.7997367027381086,0.7258191,0.9254057
0.2889216797729465,0.0833333333333333,0.4390627530544963,4.561677,4.1683354,3.331175561829516,0.8012472750868092,0.7433501,0.91990393
0.2889216797729465,0.0833333333333333,0.4599705031999485,4.3682475,4.1718884,3.2800370427448176,0.8029780444296069,0.603177,0.96465886
0.2889216797729465,0.0833333333333333,0.4808782533454007,4.110962,4.1731257,3.2299221794044213,0.8045093853601727,0.5071395,0.5192088
0.2889216797729465,0.0833333333333333,0.5017860034908529,3.6904995,4.1721907,3.1883644320237337,0.8056635841618672,0.38118523,1.2208441
0.3250368897445648,0.0833333333333333,0.0,3.444861,3.4418738,3.1173062650980867,0.8077472308003847,0.31455305,0.122742206
0.3250368897445648,0.0833333333333333,0.0209077501454522,3.3891127,3.4411123,3.11723995742547,0.8077448338113292,0.27091962,0.11346015
0.3250368897445648,0.0833333333333333,0.0418155002909044,3.2806547,3.4357789,3.117111005476064,0.8077400374661166,0.18179323,0.11636771
0.3250368897445648,0.0833333333333333,0.0627232504363566,3.2655165,3.4304342,3.116886750273118,0.8077311968987009,0.07376496,0.25638697
0.3250368897445648,0.0833333333333333,0.0836310005818088,3.2522254,3.434038,3.116548377254768,0.8077161359947828,0.0431816,0.11463964
0.3250368897445648,0.0833333333333333,0.104538750727261,3.2444122,3.4364352,3.1161412087130427,0.8076922844714686,0.01659927,0.106926106
0.3250368897445648,0.0833333333333333,0.1254465008727132,3.2440524,3.4407113,3.1158803918696587,0.807656808966684,0.017706167,0.15906012
0.3250368897445648,0.0833333333333333,0.1463542510181654,3.2434785,3.4458263,3.1163437826446225,0.8076062087664619,0.015736654,0.17473672
0.3250368897445648,0.0833333333333333,0.1672620011636176,3.2308724,3.4766676,3.118779388401504,0.8075338353148163,0.017019741,0.10488102
0.3250368897445648,0.0833333333333333,0.1881697513090698,3.2137969,3.5043256,3.125513739828981,0.8074213539304959,0.023861058,0.11156483
0.3250368897445648,0.0833333333333333,0.209077501454522,3.1945248,3.538107,3.140337700301516,0.8072152812828711,0.02545504,0.12928417
0.3250368897445648,0.0833333333333333,0.2299852515999742,3.1994798,3.6970267,3.1685634541186505,0.8067741240485716,0.050397206,0.13700129
0.3250368897445648,0.0833333333333333,0.2508930017454264,3.2586424,3.776211,3.216277431974248,0.8057786824387487,0.12737171,0.16928007
0.3250368897445648,0.0833333333333333,0.2718007518908786,4.16043,3.8914576,3.288367649086222,0.8036481501981945,0.87580734,0.66944474
0.3250368897445648,0.0833333333333333,0.2927085020363308,5.043989,3.9638715,3.385412248918997,0.7996074469211424,0.89473194,0.4949423
0.3250368897445648,0.0833333333333333,0.3136162521817831,4.915582,4.013658,3.500470117547816,0.7931006600838927,0.743475,0.66549134
0.3250368897445648,0.0833333333333333,0.3345240023272353,4.806856,4.0469956,3.617712604570342,0.7845213605718291,0.73151135,0.47394398
0.3250368897445648,0.0833333333333333,0.3554317524726875,4.762522,4.0814886,3.7147990690242767,0.7757239527726466,0.6627805,0.68802416
0.3250368897445648,0.0833333333333333,0.3763395026181397,4.768749,4.1157017,3.7693410593285313,0.7695511912441849,0.9004003,0.7107096
0.3250368897445648,0.0833333333333333,0.3972472527635919,4.729614,4.1484027,3.7672375021934914,0.7683088575871521,0.6772898,0.8287776
0.3250368897445648,0.0833333333333333,0.4181550029090441,4.67504,4.173404,3.7087886317620806,0.7722956258431292,0.55103755,0.68711424
0.3250368897445648,0.0833333333333333,0.4390627530544963,4.66229,4.1940656,3.609024760633648,0.7796961699644652,0.64538354,0.5340934
0.3250368897445648,0.0833333333333333,0.4599705031999485,4.6550817,4.2128315,3.4917428067463976,0.7878796953968716,0.60835963,1.2349095
0.3250368897445648,0.0833333333333333,0.4808782533454007,4.6356616,4.2183948,3.380381603236825,0.7948720421129903,0.65741646,1.2639147
0.3250368897445648,0.0833333333333333,0.5017860034908529,4.517473,4.2226887,3.2904869959629823,0.799924509501515,0.57484615,0.9854478
0.3611520997161832,0.0833333333333333,0.0,3.6136997,3.445236,3.117297258570323,0.8077468923280108,0.60000575,0.16195728
0.3611520997161832,0.0833333333333333,0.0209077501454522,3.4484694,3.4500225,3.117220084174207,0.807744045082729,0.38477635,0.12141512
0.3611520997161832,0.0833333333333333,0.0418155002909044,3.3281388,3.4512782,3.1170720897163173,0.8077383210377933,0.33150014,0.11738076
0.3611520997161832,0.0833333333333333,0.0627232504363566,3.2736926,3.4491446,3.1168224670797966,0.8077276814545808,0.060619425,0.11586605
0.3611520997161832,0.0833333333333333,0.0836310005818088,3.2595882,3.4438586,3.1164730023716567,0.8077092839265492,0.020332932,0.13310923
0.3611520997161832,0.0833333333333333,0.104538750727261,3.2559984,3.4468324,3.116145235101676,0.8076793844046335,0.030191673,0.11814722
0.3611520997161832,0.0833333333333333,0.1254465008727132,3.2615614,3.4500916,3.1162688602925925,0.8076328956381318,0.034762006,0.12121014
0.3611520997161832,0.0833333333333333,0.1463542510181654,3.2674565,3.4524038,3.1179369861825976,0.807561393075258,0.0853387,0.1029423
0.3611520997161832,0.0833333333333333,0.1672620011636176,3.2657788,3.4610758,3.123486509356005,0.8074456005767451,0.056746032,0.10613882
0.3611520997161832,0.0833333333333333,0.1881697513090698,3.259701,3.4874113,3.13727698968844,0.8072303347754701,0.064849034,0.13769396
0.3611520997161832,0.0833333333333333,0.209077501454522,3.2537775,3.5112064,3.1664161334993515,0.8067516754513595,0.021882648,0.12852481
0.3611520997161832,0.0833333333333333,0.2299852515999742,3.26847,3.5438743,3.220816419143014,0.8055632668138489,0.0299003,0.108513474
0.3611520997161832,0.0833333333333333,0.2508930017454264,3.3698947,3.6405108,3.311653949735589,0.8026305830496695,0.52665794,0.14003049
0.3611520997161832,0.0833333333333333,0.2718007518908786,5.11082,3.7411683,3.44745955040016,0.7960375409786099,1.0213102,0.14675944
0.3611520997161832,0.0833333333333333,0.2927085020363308,5.0366435,3.8255763,3.628139281032442,0.7832051910040545,0.80750114,0.45751214
0.3611520997161832,0.0833333333333333,0.3136162521817831,4.839543,3.9302623,3.8391123281295614,0.7622746808622138,0.7629148,0.5811474
0.3611520997161832,0.0833333333333333,0.3345240023272353,4.727961,3.9973638,4.049396424046671,0.7345154453739771,0.68183845,0.6824521
0.3611520997161832,0.0833333333333333,0.3554317524726875,4.6880884,4.044309,4.217119453871008,0.7059344904374124,0.73458666,0.5218417
0.3611520997161832,0.0833333333333333,0.3763395026181397,4.656191,4.0794797,4.302579618309949,0.6856296960194093,0.8471422,0.42928532
0.3611520997161832,0.0833333333333333,0.3972472527635919,4.6133747,4.113922,4.283914418806843,0.680859336290532,0.6206035,0.5780628
0.3611520997161832,0.0833333333333333,0.4181550029090441,4.583408,4.1490226,4.167208937051326,0.6925288215251454,0.72760075,0.60698354
0.3611520997161832,0.0833333333333333,0.4390627530544963,4.5835185,4.182021,3.9847096770745374,0.7150813725073155,0.5950865,0.9304781
0.3611520997161832,0.0833333333333333,0.4599705031999485,4.574611,4.2132535,3.781421695285668,0.7405700674335518,0.57359046,1.0822407
0.3611520997161832,0.0833333333333333,0.4808782533454007,4.5953984,4.2377586,3.5973563790031684,0.7629890344385003,0.5419619,1.2851155
0.3611520997161832,0.0833333333333333,0.5017860034908529,4.5104175,4.2577205,3.4548925015428043,0.7798400882776404,0.59953696,0.7256031
0.3972673096878015,0.0833333333333333,0.0,3.619525,3.4400818,3.117302193488736,0.8077470276870665,0.4294272,0.16234818
0.3972673096878015,0.0833333333333333,0.0209077501454522,3.5433443,3.4511676,3.117232474089546,0.8077443393641575,0.457887,0.17590255
0.3972673096878015,0.0833333333333333,0.0418155002909044,3.5065384,3.4550223,3.1171024416954904,0.8077388907145844,0.41865957,0.120752886
0.3972673096878015,0.0833333333333333,0.0627232504363566,3.3655186,3.456234,3.11689652924221,0.8077286271085756,0.3122438,0.121212184
0.3972673096878015,0.0833333333333333,0.0836310005818088,3.2894623,3.4552746,3.116655722626318,0.8077104813939777,0.17620501,0.1280373
0.3972673096878015,0.0833333333333333,0.104538750727261,3.2823002,3.4517434,3.116601665829561,0.8076798779736669,0.21237998,0.110079244
0.3972673096878015,0.0833333333333333,0.1254465008727132,3.3099332,3.4524622,3.117408283838872,0.807629309736529,0.18188147,0.13578928
0.3972673096878015,0.0833333333333333,0.1463542510181654,3.428807,3.457018,3.120721469997761,0.8075437386610709,0.45712295,0.12502101
0.3972673096878015,0.0833333333333333,0.1672620011636176,3.382875,3.4596348,3.130014266765861,0.8073851430910279,0.41684264,0.09643941
0.3972673096878015,0.0833333333333333,0.1881697513090698,3.309509,3.4698994,3.151727437965026,0.8070415930205725,0.4082367,0.112025954
0.3972673096878015,0.0833333333333333,0.209077501454522,3.2931564,3.4939444,3.1962908035847617,0.8061765959053601,0.22672607,0.10778625
0.3972673096878015,0.0833333333333333,0.2299852515999742,3.3606844,3.5153158,3.2780684434784937,0.8038644595580192,0.25294772,0.11590071
0.3972673096878015,0.0833333333333333,0.2508930017454264,4.643701,3.5483596,3.4128353885829066,0.7979458372050839,0.81520426,0.10949271
0.3972673096878015,0.0833333333333333,0.2718007518908786,5.2446103,3.5860765,3.6117352065643153,0.7844139352694168,0.8138381,0.120949015
0.3972673096878015,0.0833333333333333,0.2927085020363308,4.969118,3.6982424,3.8724149944497577,0.7578779282826849,0.6348206,0.14152133
0.3972673096878015,0.0833333333333333,0.3136162521817831,4.857403,3.7566853,4.170936642231821,0.7144126844458593,0.6825789,0.18279368
0.3972673096878015,0.0833333333333333,0.3345240023272353,4.795577,3.8745446,4.460326281735807,0.656405782299878,0.68539184,0.23717661
0.3972673096878015,0.0833333333333333,0.3554317524726875,4.7337065,3.9678385,4.680551289233894,0.5956532472764968,0.5990513,0.2850654
0.3972673096878015,0.0833333333333333,0.3763395026181397,4.649788,4.029184,4.779037900625753,0.5499967230222315,0.679878,0.6671731
0.3972673096878015,0.0833333333333333,0.3972472527635919,4.603928,4.075628,4.733092980143101,0.5338645641545506,0.66731197,0.948185
0.3972673096878015,0.0833333333333333,0.4181550029090441,4.5757465,4.111635,4.561578497904295,0.5500067696765555,0.6096175,0.546983
0.3972673096878015,0.0833333333333333,0.4390627530544963,4.555636,4.144837,4.317554084012538,0.5894429912739484,0.6625743,0.5946306
0.3972673096878015,0.0833333333333333,0.4599705031999485,4.552521,4.1793766,4.064833911896013,0.6385047631081987,0.5744537,0.8055013
0.3972673096878015,0.0833333333333333,0.4808782533454007,4.5140862,4.2131357,3.851665834922005,0.6859443729279773,0.538671,1.2334884
0.3972673096878015,0.0833333333333333,0.5017860034908529,4.4739656,4.2474036,3.69605825032225,0.7255941696725448,0.5263877,0.9501851
0.4333825196594197,0.0833333333333333,0.0,3.440453,3.4267125,3.117318306841046,0.807747524913464,0.3067231,0.1346473
0.4333825196594197,0.0833333333333333,0.0209077501454522,3.4331634,3.4437726,3.117270594816371,0.8077454524323486,0.47304085,0.13428952
0.4333825196594197,0.0833333333333333,0.0418155002909044,3.473582,3.454792,3.1171872792536592,0.8077411641962267,0.43603495,0.1540856
0.4333825196594197,0.0833333333333333,0.0627232504363566,3.4390588,3.4576883,3.1170758666528195,0.8077328362302998,0.31531066,0.12972699
0.4333825196594197,0.0833333333333333,0.0836310005818088,3.3566265,3.4588778,3.1170204776458816,0.8077174422804402,0.45240697,0.12777314
0.4333825196594197,0.0833333333333333,0.104538750727261,3.347507,3.4586372,3.117326133071521,0.8076897846866492,0.27809978,0.1251021
0.4333825196594197,0.0833333333333333,0.1254465008727132,3.448881,3.4569714,3.118832138400492,0.8076400513063576,0.34452286,0.12244752
0.4333825196594197,0.0833333333333333,0.1463542510181654,3.6094713,3.4539726,3.1235087362992333,0.8075469745316787,0.54846126,0.10803483
0.4333825196594197,0.0833333333333333,0.1672620011636176,3.5753284,3.4593852,3.135429339061575,0.8073567444996754,0.4204981,0.13063328
0.4333825196594197,0.0833333333333333,0.1881697513090698,3.4588718,3.463495,3.16203791931341,0.8069157881455159,0.41718042,0.1049216
0.4333825196594197,0.0833333333333333,0.209077501454522,3.4502416,3.4749813,3.215205882800311,0.8057735127315542,0.4737725,0.11187071
0.4333825196594197,0.0833333333333333,0.2299852515999742,3.8030105,3.4970205,3.310938549639648,0.8027062133114842,0.6052077,0.1106482
0.4333825196594197,0.0833333333333333,0.2508930017454264,4.993474,3.5180056,3.466149906197102,0.7948791583291774,0.77092654,0.10770817
0.4333825196594197,0.0833333333333333,0.2718007518908786,5.3121014,3.5460274,3.691467996495412,0.7770503176185962,0.80044276,0.09558107
0.4333825196594197,0.0833333333333333,0.2927085020363308,5.091796,3.577092,3.981244443605261,0.7421350068932916,0.78389496,0.09135605
0.4333825196594197,0.0833333333333333,0.3136162521817831,4.8069687,3.6445389,4.305353460791366,0.6847098275324609,0.6398341,0.14202908
0.4333825196594197,0.0833333333333333,0.3345240023272353,4.646195,3.7374861,4.609643474846345,0.6068708292053093,0.68657935,0.112286314
0.4333825196594197,0.0833333333333333,0.3554317524726875,4.66344,3.798063,4.829839670110757,0.5219204654573257,0.5758405,0.20947796
0.4333825196594197,0.0833333333333333,0.3763395026181397,4.645565,3.9205282,4.916223510628267,0.4506475855861049,0.58739924,0.5606311
0.4333825196594197,0.0833333333333333,0.3972472527635919,4.617907,4.005431,4.857347632826497,0.411106787282236,0.6763195,0.9485451
0.4333825196594197,0.0833333333333333,0.4181550029090441,4.5638227,4.0601444,4.687811342754716,0.4099806637295289,0.6190457,0.5188894
0.4333825196594197,0.0833333333333333,0.4390627530544963,4.4257784,4.104864,4.4726868049437245,0.4421080584072897,0.522655,0.58953243
0.4333825196594197,0.0833333333333333,0.4599705031999485,4.1034274,4.1404886,4.276041141787828,0.4961254771109357,0.48672926,1.186758
0.4333825196594197,0.0833333333333333,0.4808782533454007,4.1070466,4.1747828,4.132201926733653,0.5599200033828495,0.5018398,0.60457414
0.4333825196594197,0.0833333333333333,0.5017860034908529,4.403195,4.2104197,4.036578834990574,0.6233086576192667,0.523211,1.0502565
0.4694977296310381,0.0833333333333333,0.0,3.748481,3.4037178,3.1173370630050825,0.8077480581875874,0.4172438,0.1573713
0.4694977296310381,0.0833333333333333,0.0209077501454522,3.8091488,3.4255798,3.1173146381563464,0.8077466320978657,0.58280087,0.14704677
0.4694977296310381,0.0833333333333333,0.0418155002909044,3.9679005,3.4443896,3.1172837870639745,0.8077435244807335,0.60863835,0.13406049
0.4694977296310381,0.0833333333333333,0.0627232504363566,3.923478,3.455648,3.1172734190249325,0.8077370629714797,0.5415244,0.16339472
0.4694977296310381,0.0833333333333333,0.0836310005818088,3.889219,3.4596486,3.117397792031227,0.8077240662082502,0.57189035,0.12781265
0.4694977296310381,0.0833333333333333,0.104538750727261,4.0155835,3.4609742,3.117994363291044,0.8076983600952736,0.5432042,0.13525677
0.4694977296310381,0.0833333333333333,0.1254465008727132,4.163115,3.4614432,3.119911975253413,0.8076474939496873,0.5518327,0.12732464
0.4694977296310381,0.0833333333333333,0.1463542510181654,4.2240567,3.4602814,3.125041727281457,0.807545027730326,0.65516037,0.1291838
0.4694977296310381,0.0833333333333333,0.1672620011636176,4.105074,3.4566908,3.137152652608587,0.8073305484127713,0.6366262,0.12592101
0.4694977296310381,0.0833333333333333,0.1881697513090698,3.8597867,3.4564445,3.1629293245906034,0.8068528537333082,0.6371631,0.11470479
0.4694977296310381,0.0833333333333333,0.209077501454522,3.8091803,3.4650097,3.212729560032663,0.8057109896969706,0.61614597,0.12077202
0.4694977296310381,0.0833333333333333,0.2299852515999742,4.222126,3.475999,3.3000472851478864,0.8028748835560593,0.67616475,0.11972844
0.4694977296310381,0.0833333333333333,0.2508930017454264,4.891271,3.496125,3.438362060806889,0.7960141249094759,0.7400427,0.121321045
0.4694977296310381,0.0833333333333333,0.2718007518908786,5.384199,3.5192158,3.6346946136795233,0.7808329595140481,0.8168464,0.19055904
0.4694977296310381,0.0833333333333333,0.2927085020363308,5.144509,3.5441785,3.881307122200414,0.7513926111480073,0.70571536,0.10370096
0.4694977296310381,0.0833333333333333,0.3136162521817831,4.8828564,3.570123,4.1499840217367066,0.7025647819723702,0.6256804,0.124305286
0.4694977296310381,0.0833333333333333,0.3345240023272353,4.7055035,3.6025233,4.394881821336576,0.6341806952807966,0.60635316,0.15062888
0.4694977296310381,0.0833333333333333,0.3554317524726875,4.751376,3.68183,4.567160651292034,0.553816011499465,0.5744626,0.14636603
0.4694977296310381,0.0833333333333333,0.3763395026181397,4.7771745,3.7494984,4.6370753129986975,0.4750242552500121,0.64448124,0.22496285
0.4694977296310381,0.0833333333333333,0.3972472527635919,4.653026,3.8350222,4.6113048276244974,0.4119251784138987,0.56931406,0.285587
0.4694977296310381,0.0833333333333333,0.4181550029090441,4.3134823,3.9486382,4.532345465190785,0.3746505972599094,0.49543852,0.48367232
0.4694977296310381,0.0833333333333333,0.4390627530544963,3.7540898,4.034786,4.456514361305317,0.3680564052203389,0.3598519,0.6865021
0.4694977296310381,0.0833333333333333,0.4599705031999485,3.7339182,4.0893707,4.4221909695657855,0.391878300758871,0.3573307,0.9027836
0.4694977296310381,0.0833333333333333,0.4808782533454007,4.2221828,4.1324916,4.42849207463965,0.4408228899649764,0.4535292,0.46909827
0.4694977296310381,0.0833333333333333,0.5017860034908529,4.668932,4.168549,4.438432548596584,0.5058093708033844,0.5667999,0.85901207
0.5056129396026564,0.0833333333333333,0.0,4.2260914,3.3674371,3.1173516889857096,0.8077483596909578,0.6647805,0.1586726
