Name,X,Y,Z,RQD_Pct,Cr_ppm,CP_Total,PO_Total,PY_Total
KV283,3499379.99,7512449.76,203.71,69.28,1206.65,0.1,0.19,0.0
KV283,3499380.34,7512449.75,201.74,83.9,949.0,0.1,0.5,0.0
KV283,3499380.7,7512449.74,199.77,83.9,977.8,0.1,0.38,0.0
KV283,3499381.05,7512449.73,197.8,83.9,1155.0,0.1,0.1,0.0
KV283,3499381.41,7512449.72,195.84,83.9,1215.0,0.1,0.1,0.0
KV283,3499381.76,7512449.72,193.87,83.9,1140.0,0.1,0.1,0.0
KV283,3499389.81,7512449.85,150.61,91.54,989.5,0.1,0.1,0.0
KV283,3499390.18,7512449.86,148.65,91.54,984.5,0.1,0.1,0.0
KV283,3499390.55,7512449.88,146.68,91.54,776.0,0.1,0.1,0.0
KV283,3499411.64,7512451.38,28.56,90.0,49.94,0.2,0.1,0.0
KV283,3499411.99,7512451.43,26.59,90.0,245.52,0.2,0.1,0.0
KV283,3499412.33,7512451.48,24.62,90.0,500.0,0.1,0.2,0.0
KV283,3499412.68,7512451.53,22.65,90.0,473.0,0.1,0.2,0.0
KV283,3499413.03,7512451.58,20.69,90.0,232.5,0.11,0.21,0.0
KV283,3499413.37,7512451.63,18.72,91.11,545.75,0.2,0.3,0.0
KV283,3499413.72,7512451.68,16.75,95.54,564.25,0.2,0.3,0.0
KV283,3499414.06,7512451.73,14.78,95.54,668.5,0.2,0.3,0.0
KV283,3499414.41,7512451.78,12.81,92.86,398.24,0.2,0.3,0.0
KV283,3499414.75,7512451.83,10.84,88.85,405.18,0.1,0.2,0.0
KV283,3499415.1,7512451.88,8.87,88.85,653.38,0.1,0.2,0.0
KV283,3499416.14,7512452.03,2.96,88.85,515.0,0.1,0.2,0.0
KV283,3499416.48,7512452.08,0.99,88.85,574.0,0.1,0.2,0.0
KV283,3499416.83,7512452.13,-0.98,88.85,399.5,0.1,0.3,0.0
KV283,3499417.17,7512452.18,-2.95,98.77,135.0,0.1,0.4,0.0
KV283,3499417.52,7512452.23,-4.92,99.18,106.5,0.1,0.4,0.0
KV283,3499417.87,7512452.28,-6.88,99.18,108.5,0.1,0.4,0.0
KV283,3499418.21,7512452.33,-8.85,99.18,291.5,0.1,0.4,0.0
KV283,3499418.56,7512452.38,-10.82,91.47,308.85,0.1,0.38,0.0
KV283,3499418.9,7512452.43,-12.79,44.37,803.0,0.1,0.2,0.0
KV283,3499419.25,7512452.48,-14.76,92.45,676.5,0.1,0.2,0.0
KV283,3499419.59,7512452.53,-16.73,92.45,671.0,0.1,0.2,0.0
KV283,3499419.94,7512452.58,-18.7,92.45,474.5,0.1,0.2,0.0
KV283,3499420.29,7512452.64,-20.67,92.45,173.5,0.1,0.2,0.0
KV283,3499420.64,7512452.7,-22.64,92.45,369.0,0.1,0.2,0.0
KV283,3499421.0,7512452.77,-24.6,97.04,430.5,0.1,0.2,0.0
KV283,3499421.35,7512452.84,-26.57,99.01,204.0,0.1,0.2,0.0
KV283,3499421.71,7512452.9,-28.54,99.01,116.0,0.1,0.2,0.0
KV283,3499422.06,7512452.97,-30.5,99.01,113.5,0.1,0.2,0.0
KV283,3499422.42,7512453.03,-32.47,96.52,976.6,0.1,0.13,0.0
KV283,3499422.77,7512453.1,-34.44,95.32,1432.0,0.1,0.1,0.0
KV283,3499423.13,7512453.16,-36.41,95.32,1145.5,0.1,0.1,0.0
KV283,3499423.84,7512453.3,-40.34,95.32,518.31,0.1,0.2,0.0
KV283,3499424.19,7512453.36,-42.31,95.32,1040.0,0.1,0.2,0.0
KV283,3499424.55,7512453.43,-44.27,95.32,1460.0,0.1,0.2,0.0
KV283,3499424.9,7512453.49,-46.24,95.32,1040.0,0.1,0.2,0.0
KV283,3499425.26,7512453.56,-48.21,95.32,436.0,0.1,0.2,0.0
KV283,3499425.61,7512453.62,-50.18,95.32,1230.0,0.1,0.2,0.0
KV283,3499425.97,7512453.69,-52.14,95.32,1290.0,0.1,0.2,0.0
KV283,3499426.32,7512453.77,-54.11,95.32,1020.0,0.1,0.2,0.0
KV283,3499426.67,7512453.85,-56.08,96.09,549.05,0.19,0.54,0.0
KV283,3499427.02,7512453.92,-58.05,97.25,118.0,0.3,1.0,0.0
KV283,3499427.37,7512454.0,-60.01,97.25,104.5,0.3,1.0,0.0
KV283,3499427.72,7512454.08,-61.98,97.25,189.0,0.3,1.0,0.0
KV283,3499428.07,7512454.16,-63.95,97.25,345.5,0.3,1.0,0.0
KV283,3499428.42,7512454.24,-65.92,97.25,266.5,0.3,1.0,0.0
KV283,3499428.77,7512454.31,-67.88,97.25,227.0,0.3,1.0,0.0
KV283,3499429.12,7512454.39,-69.85,97.25,451.5,0.3,1.0,0.0
KV283,3499429.47,7512454.47,-71.82,97.25,463.0,0.3,1.0,0.0
KV283,3499429.82,7512454.55,-73.79,97.25,253.5,0.3,1.0,0.0
KV283,3499430.17,7512454.63,-75.75,97.25,209.5,0.3,1.0,0.0
KV283,3499430.52,7512454.7,-77.72,97.25,396.5,0.3,1.0,0.0
KV283,3499430.87,7512454.78,-79.69,97.25,607.0,0.3,1.0,0.0
KV283,3499431.22,7512454.86,-81.66,97.25,526.0,0.3,1.0,0.0
KV283,3499431.57,7512454.94,-83.62,97.25,244.5,0.3,1.0,0.0
KV283,3499431.93,7512455.02,-85.59,97.25,122.0,0.3,1.0,0.0
KV283,3499432.28,7512455.09,-87.56,97.25,143.5,0.3,1.0,0.0
KV283,3499433.68,7512455.41,-95.43,98.38,228.0,0.1,0.2,0.0
KV283,3499434.03,7512455.48,-97.4,98.38,225.0,0.1,0.2,0.0
KV283,3499434.39,7512455.58,-99.36,98.38,143.0,0.1,0.2,0.0
KV283,3499434.74,7512455.67,-101.33,98.38,197.0,0.1,0.2,0.0
KV283,3499435.1,7512455.76,-103.29,98.38,303.0,0.1,0.2,0.0
KV283,3499435.46,7512455.85,-105.26,88.73,358.1,0.1,0.16,0.0
KV283,3499435.82,7512455.94,-107.22,76.93,864.0,0.1,0.1,0.0
KV283,3499436.17,7512456.03,-109.19,76.93,768.0,0.1,0.1,0.0
KV283,3499436.53,7512456.13,-111.15,67.21,590.65,0.1,2.08,0.0
KV283,3499436.89,7512456.22,-113.12,60.46,580.88,0.1,1.42,0.0
KV283,3499437.25,7512456.31,-115.09,92.34,202.75,0.1,0.38,0.0
KV283,3499437.61,7512456.4,-117.05,99.1,270.0,0.1,0.4,0.0
KV283,3499437.96,7512456.49,-119.02,99.1,350.0,0.1,0.4,0.0
KV283,3499438.32,7512456.59,-120.98,99.1,728.0,0.1,0.4,0.0
KV283,3499438.68,7512456.68,-122.95,99.1,633.0,0.1,0.4,0.0
KV283,3499439.04,7512456.77,-124.91,99.1,696.0,0.1,0.4,0.0
KV283,3499439.39,7512456.86,-126.88,99.76,547.0,0.1,0.4,0.0
KV283,3499439.75,7512456.95,-128.84,98.65,457.45,0.17,26.12,0.0
KV283,3499440.11,7512457.04,-130.81,98.31,359.0,0.1,0.2,0.0
KV283,3499440.47,7512457.14,-132.78,98.31,280.5,0.1,0.2,0.0
KV283,3499440.82,7512457.23,-134.74,98.31,135.5,0.1,0.2,0.0
KV283,3499441.18,7512457.32,-136.71,98.31,131.5,0.1,0.2,0.0
KV283,3499441.54,7512457.41,-138.67,98.31,157.5,0.1,0.2,0.0
KV283,3499441.9,7512457.5,-140.64,84.04,460.0,0.1,0.2,0.0
KV283,3499442.26,7512457.59,-142.6,74.53,495.8,0.1,15.15,0.0
KV283,3499442.61,7512457.69,-144.57,74.53,228.0,0.1,0.2,0.0
KV283,3499442.97,7512457.78,-146.54,74.53,202.5,0.1,0.2,0.0
KV283,3499443.33,7512457.87,-148.5,91.45,216.0,0.1,0.2,0.0
KV283,3499443.69,7512457.96,-150.47,99.59,233.0,0.1,0.2,0.0
KV283,3499444.04,7512458.05,-152.43,99.59,240.0,0.1,0.2,0.0
KV283,3499444.4,7512458.15,-154.4,99.59,155.5,0.1,0.2,0.0
KV283,3499444.76,7512458.24,-156.36,99.59,194.0,0.1,0.2,0.0
KV283,3499445.12,7512458.33,-158.33,99.59,178.5,0.1,0.2,0.0
KV283,3499445.48,7512458.42,-160.29,99.59,162.5,0.1,0.2,0.0
KV283,3499445.83,7512458.51,-162.26,99.59,184.0,0.1,0.2,0.0
KV283,3499446.19,7512458.6,-164.23,99.59,200.0,0.1,0.2,0.0
KV283,3499446.55,7512458.7,-166.19,99.59,206.5,0.1,0.2,0.0
KV283,3499446.91,7512458.79,-168.16,99.59,167.0,0.1,0.2,0.0
KV283,3499447.26,7512458.88,-170.12,99.59,167.5,0.1,0.2,0.0
KV283,3499447.62,7512458.97,-172.09,99.59,206.5,0.1,0.2,0.0
KV283,3499447.98,7512459.06,-174.05,99.59,214.7,0.17,0.76,0.0
KV283,3499448.34,7512459.15,-176.02,99.59,122.0,0.2,1.0,0.0
KV283,3499448.69,7512459.25,-177.99,99.59,158.0,0.2,1.0,0.0
KV283,3499449.05,7512459.34,-179.95,99.59,173.8,0.14,0.48,0.0
KV283,3499449.41,7512459.43,-181.92,99.59,95.3,0.1,0.2,0.0
KV283,3499449.77,7512459.52,-183.88,99.59,138.0,0.1,0.2,0.0
KV283,3499450.13,7512459.61,-185.85,99.59,162.0,0.1,0.2,0.0
KV283,3499450.48,7512459.71,-187.81,99.41,258.0,0.1,0.2,0.0
KV283,3499450.84,7512459.8,-189.78,99.07,248.0,0.1,0.2,0.0
KV283,3499451.2,7512459.89,-191.74,99.07,148.0,0.1,0.2,0.0
KV283,3499451.57,7512459.99,-193.71,99.07,162.0,0.1,0.2,0.0
KV283,3499451.95,7512460.1,-195.67,99.07,149.0,0.1,0.2,0.0
KV283,3499452.33,7512460.22,-197.63,99.07,131.0,0.1,0.2,0.0
KV283,3499452.71,7512460.33,-199.59,99.07,167.0,0.1,0.2,0.0
KV283,3499453.09,7512460.45,-201.55,99.07,190.0,0.1,0.2,0.0
KV283,3499453.47,7512460.56,-203.51,99.07,203.0,0.1,0.2,0.0
KV283,3499453.85,7512460.67,-205.47,99.07,199.0,0.1,0.2,0.0
KV283,3499454.24,7512460.79,-207.43,99.07,122.0,0.1,0.2,0.0
KV283,3499454.62,7512460.9,-209.39,99.07,127.0,0.1,0.2,0.0
KV283,3499455.0,7512461.01,-211.35,99.07,161.0,0.1,0.2,0.0
KV283,3499455.38,7512461.13,-213.31,97.94,269.0,0.1,0.15,0.0
KV283,3499455.76,7512461.24,-215.27,96.82,586.99,0.13,1.93,0.0
KV283,3499456.14,7512461.35,-217.23,96.82,846.5,0.1,0.1,0.0
KV283,3499456.52,7512461.47,-219.19,96.82,988.0,0.1,0.1,0.0
KV283,3499456.9,7512461.58,-221.15,95.51,931.0,0.1,0.1,0.0
KV283,3499457.28,7512461.69,-223.11,95.04,307.55,0.1,0.18,0.0
KV283,3499457.67,7512461.81,-225.07,95.04,232.0,0.1,0.2,0.0
KV283,3499458.05,7512461.92,-227.03,95.04,215.0,0.1,0.2,0.0
KV283,3499458.43,7512462.03,-228.99,95.04,418.0,0.1,0.2,0.0
KV283,3499458.81,7512462.15,-230.95,95.04,325.0,0.1,0.2,0.0
KV283,3499459.19,7512462.26,-232.91,95.04,244.0,0.1,0.2,0.0
KV283,3499459.57,7512462.37,-234.87,95.04,257.0,0.1,0.2,0.0
KV283,3499459.95,7512462.49,-236.83,95.04,688.0,0.1,0.2,0.0
KV283,3499460.33,7512462.6,-238.79,95.04,785.0,0.1,0.2,0.0
KV283,3499460.71,7512462.71,-240.75,97.83,439.0,0.1,0.2,0.0
KV283,3499461.1,7512462.83,-242.71,99.2,418.0,0.1,0.2,0.0
KV283,3499461.48,7512462.94,-244.67,99.2,467.0,0.1,0.2,0.0
KV283,3499461.86,7512463.05,-246.63,99.2,212.0,0.1,0.2,0.0
KV283,3499462.25,7512463.16,-248.59,99.2,247.0,0.1,0.2,0.0
KV283,3499462.65,7512463.27,-250.54,99.2,123.0,0.1,0.2,0.0
KV283,3499463.04,7512463.37,-252.5,99.2,219.0,0.1,0.2,0.0
KV283,3499463.44,7512463.48,-254.46,99.2,174.0,0.1,0.2,0.0
KV283,3499463.84,7512463.59,-256.42,99.2,145.0,0.1,0.2,0.0
KV283,3499464.24,7512463.69,-258.37,54.02,355.0,0.1,0.2,0.0
KV283,3499464.64,7512463.8,-260.33,79.11,290.52,0.28,0.47,0.0
KV283,3499465.04,7512463.9,-262.29,99.42,146.75,0.3,0.5,0.0
KV283,3499465.43,7512464.01,-264.24,99.42,115.75,0.3,0.5,0.0
KV283,3499465.83,7512464.11,-266.2,97.88,183.25,0.3,0.5,0.0
KV283,3499466.23,7512464.22,-268.16,90.63,321.92,0.25,0.69,0.0
KV283,3499466.63,7512464.32,-270.11,90.63,348.0,0.1,0.2,0.0
KV283,3499467.03,7512464.43,-272.07,90.63,273.0,0.1,0.2,0.0
KV283,3499467.43,7512464.54,-274.03,91.52,144.0,0.1,0.2,0.0
KV283,3499467.82,7512464.64,-275.99,95.74,132.0,0.1,0.2,0.0
KV283,3499468.22,7512464.75,-277.94,95.74,208.0,0.1,0.2,0.0
KV283,3499468.62,7512464.85,-279.9,95.74,464.0,0.1,0.2,0.0
KV283,3499469.02,7512464.96,-281.86,95.74,282.0,0.1,0.2,0.0
KV283,3499469.42,7512465.06,-283.81,95.74,232.0,0.1,0.2,0.0
KV283,3499469.82,7512465.17,-285.77,95.74,149.0,0.1,0.2,0.0
KV283,3499470.21,7512465.27,-287.73,93.35,427.0,0.1,0.2,0.0
KV283,3499470.61,7512465.38,-289.69,50.0,140.0,0.1,0.2,0.0
KV283,3499471.01,7512465.49,-291.64,100.0,124.0,0.1,0.2,0.0
KV283,3499471.41,7512465.59,-293.6,100.0,140.0,0.1,0.2,0.0
KV283,3499471.81,7512465.7,-295.56,100.0,151.0,0.1,0.2,0.0
KV283,3499472.21,7512465.8,-297.51,100.0,216.0,0.1,0.2,0.0
KV283,3499472.6,7512465.91,-299.47,100.0,125.0,0.1,0.2,0.0
KV283,3499473.0,7512466.01,-301.43,100.0,155.5,0.1,0.2,0.0
KV302,3498900.51,7511619.08,187.6,90.21,911.45,0.2,0.23,0.0
KV302,3498900.56,7511618.25,185.79,90.21,862.0,0.2,0.3,0.0
KV302,3498900.62,7511617.42,183.97,90.21,793.2,0.2,0.3,0.0
KV302,3498900.67,7511616.59,182.15,90.21,629.0,0.2,0.3,0.0
KV302,3498900.72,7511615.76,180.33,90.21,1096.2,0.2,0.3,0.0
KV302,3498900.78,7511614.93,178.51,90.21,1180.0,0.2,0.3,0.0
KV302,3498900.83,7511614.1,176.69,66.66,581.3,0.15,0.2,0.0
KV302,3498900.89,7511613.27,174.88,56.57,551.65,0.1,0.1,0.0
KV303,3498949.98,7511733.06,208.69,44.71,785.82,0.4,0.4,0.0
KV303,3498949.97,7511730.06,203.49,3.09,785.0,0.7,0.7,0.0
KV303,3498949.96,7511729.06,201.76,84.79,722.0,1.48,1.48,0.0
KV303,3498949.96,7511728.06,200.03,88.19,240.5,1.5,1.5,0.0
KV303,3498949.96,7511727.06,198.3,88.19,400.0,1.5,1.5,0.0
KV303,3498949.95,7511726.06,196.57,96.48,313.5,1.75,1.75,0.0
KV303,3498949.93,7511725.08,194.82,99.32,252.45,2.0,2.0,0.0
KV303,3498949.9,7511724.1,193.07,99.32,235.65,2.0,2.0,0.0
KV303,3498949.88,7511723.13,191.33,99.32,206.65,2.0,2.0,0.0
KV303,3498949.86,7511722.15,189.58,99.32,245.8,2.0,2.0,0.0
KV303,3498949.83,7511721.18,187.84,99.32,306.4,2.0,2.0,0.0
KV303,3498949.81,7511720.2,186.09,99.32,326.75,2.0,2.0,0.0
KV303,3498949.79,7511719.23,184.35,99.32,290.5,2.0,2.0,0.0
KV303,3498949.76,7511718.25,182.6,99.32,267.9,2.0,2.0,0.0
KV303,3498949.73,7511717.3,180.84,99.32,227.95,2.0,2.0,0.0
KV303,3498949.71,7511716.35,179.08,99.32,223.7,2.0,2.0,0.0
KV303,3498949.68,7511715.4,177.32,99.32,238.3,2.0,2.0,0.0
KV303,3498949.65,7511714.45,175.56,99.32,226.4,2.0,2.0,0.0
KV303,3498949.62,7511713.5,173.8,99.32,204.0,2.0,2.0,0.0
KV303,3498949.59,7511712.55,172.04,99.32,186.5,2.0,2.0,0.0
KV303,3498949.56,7511711.6,170.28,99.32,297.9,1.95,1.95,0.0
KV303,3498949.54,7511710.66,168.52,99.32,214.5,1.0,1.0,0.0
KV303,3498949.52,7511709.73,166.75,99.32,230.7,1.0,1.0,0.0
KV303,3498949.51,7511708.8,164.98,99.32,270.3,1.0,1.0,0.0
KV303,3498949.49,7511707.87,163.2,72.03,197.0,0.21,0.21,0.0
KV303,3498949.47,7511706.94,161.43,56.01,187.5,0.1,0.1,0.0
KV303,3498949.35,7511696.82,141.9,99.61,394.25,1.0,1.0,0.0
KV303,3498949.35,7511695.91,140.12,99.61,323.0,1.0,1.0,0.0
KV303,3498949.34,7511695.0,138.34,99.61,356.0,1.0,1.0,0.0
KV303,3498949.33,7511694.08,136.56,99.61,317.0,1.0,1.0,0.0
KV303,3498949.34,7511693.19,134.77,99.61,306.0,1.0,1.0,0.0
KV303,3498949.35,7511692.3,132.98,99.61,303.0,1.0,1.0,0.0
KV303,3498949.35,7511691.41,131.19,99.61,318.0,1.0,1.0,0.0
KV303,3498949.36,7511690.51,129.4,99.61,233.0,1.0,1.0,0.0
KV303,3498949.36,7511689.62,127.61,99.61,253.5,1.0,1.0,0.0
KV303,3498949.37,7511688.73,125.82,97.07,406.0,0.55,0.55,0.0
KV303,3498949.37,7511687.84,124.03,69.71,851.28,0.12,0.12,0.0
KV303,3498949.38,7511686.94,122.24,99.51,410.2,1.0,1.0,0.0
KV303,3498949.38,7511686.05,120.45,99.51,414.8,1.0,1.0,0.0
KV303,3498949.39,7511685.16,118.67,99.51,333.55,1.0,1.0,0.0
KV303,3498949.39,7511684.27,116.88,99.51,300.9,1.0,1.0,0.0
KV303,3498949.4,7511683.37,115.09,99.51,247.9,1.0,1.0,0.0
KV303,3498949.4,7511682.48,113.3,99.51,312.7,0.46,0.46,0.0
KV303,3498949.41,7511681.59,111.51,99.51,544.5,0.1,0.1,0.0
KV303,3498949.41,7511680.69,109.72,99.51,513.65,0.1,0.1,0.0
KV303,3498949.42,7511679.8,107.93,99.51,612.75,0.1,0.1,0.0
KV303,3498949.42,7511678.91,106.14,99.51,490.9,1.72,1.72,0.0
KV303,3498949.43,7511678.02,104.35,99.51,358.0,2.5,2.5,0.0
KV303,3498949.43,7511677.12,102.56,99.51,259.9,1.5,1.5,0.0
KV303,3498949.44,7511676.23,100.77,99.51,269.1,0.5,0.5,0.0
KV303,3498949.44,7511675.34,98.98,99.51,505.0,0.5,0.5,0.0
KV303,3498949.45,7511674.45,97.19,67.6,475.7,0.63,0.63,0.0
KV303,3498949.45,7511673.7,95.69,99.52,305.85,1.0,1.0,0.0
KV304,3498999.94,7511830.31,225.33,33.34,177.0,0.1,0.2,0.0
KV304,3498999.93,7511828.61,221.71,39.23,584.0,0.1,0.4,0.0
KV304,3498999.93,7511827.76,219.9,92.19,686.75,0.1,0.4,0.0
KV304,3498999.92,7511826.91,218.08,92.19,798.25,0.1,0.4,0.0
KV304,3498999.92,7511826.06,216.27,92.19,527.25,0.1,0.4,0.0
KV304,3498999.92,7511825.21,214.46,92.19,455.5,0.1,0.4,0.0
KV304,3498999.91,7511824.36,212.65,92.19,879.0,0.1,0.4,0.0
KV304,3498999.91,7511823.51,210.84,92.19,671.5,0.1,0.65,0.0
KV304,3498999.9,7511822.66,209.03,92.19,502.75,0.1,1.4,0.0
KV304,3498999.9,7511821.81,207.22,92.19,378.5,0.1,1.4,0.0
KV304,3498999.9,7511820.96,205.41,92.19,363.75,0.1,1.4,0.0
KV304,3498999.89,7511820.11,203.6,92.19,351.75,0.1,1.4,0.0
KV304,3498999.89,7511819.26,201.79,92.19,333.0,0.1,1.4,0.0
KV304,3498999.88,7511818.41,199.98,92.19,267.75,0.1,1.4,0.0
KV304,3498999.88,7511817.56,198.17,92.19,446.75,0.1,1.4,0.0
KV304,3498999.86,7511816.71,196.36,92.19,494.6,0.1,1.01,0.0
KV304,3498999.83,7511815.0,192.74,92.67,618.75,0.2,0.8,0.0
KV304,3498999.81,7511814.15,190.93,96.95,501.0,0.2,0.5,0.0
KV304,3498999.79,7511813.3,189.13,96.95,186.75,0.2,0.5,0.0
KV304,3498999.77,7511812.44,187.32,96.95,105.4,0.2,0.5,0.0
KV304,3498999.75,7511811.59,185.51,96.95,132.5,0.2,0.5,0.0
KV304,3498999.73,7511810.74,183.7,96.95,109.25,0.2,0.5,0.0
KV304,3498999.71,7511809.88,181.89,93.45,95.3,0.2,0.5,0.0
KV304,3498999.69,7511809.03,180.08,87.63,103.95,0.2,0.5,0.0
KV304,3498999.67,7511808.18,178.27,87.63,161.75,0.2,0.5,0.0
KV304,3498999.65,7511807.32,176.46,87.63,176.5,0.23,0.55,0.0
KV304,3498999.64,7511806.47,174.65,87.63,286.0,0.3,0.7,0.0
KV304,3498999.62,7511805.62,172.85,87.63,815.0,0.3,0.7,0.0
KV304,3498999.6,7511804.76,171.04,87.63,1014.75,0.3,0.7,0.0
KV304,3498999.58,7511803.91,169.23,87.63,836.0,0.3,0.7,0.0
KV304,3498999.56,7511803.06,167.42,87.63,794.5,0.3,0.7,0.0
KV304,3498999.54,7511802.2,165.61,87.63,618.0,0.3,0.7,0.0
KV304,3498999.52,7511801.35,163.8,87.63,737.25,0.3,0.7,0.0
KV304,3498999.5,7511800.5,161.99,87.63,811.5,0.3,0.7,0.0
KV304,3498999.48,7511799.65,160.18,88.88,779.2,0.43,1.22,0.0
KV304,3498999.46,7511798.79,158.38,92.63,471.75,0.5,1.5,0.0
KV304,3498999.44,7511797.94,156.57,92.63,584.0,0.5,1.5,0.0
KV304,3498999.42,7511797.09,154.76,92.77,685.5,0.5,1.5,0.0
KV304,3498999.39,7511796.23,152.95,93.31,749.25,0.5,1.5,0.0
KV304,3498999.36,7511795.38,151.14,93.31,919.75,0.5,1.5,0.0
KV304,3498999.33,7511794.53,149.33,93.31,755.75,0.5,1.5,0.0
KV304,3498999.3,7511793.68,147.52,93.31,652.5,0.5,1.5,0.0
KV304,3498999.27,7511792.82,145.71,93.31,498.0,0.5,1.5,0.0
KV304,3498999.24,7511791.97,143.9,94.55,356.75,1.25,2.25,0.0
KV304,3498999.21,7511791.12,142.09,95.37,453.0,1.5,2.5,0.0
KV304,3498999.18,7511790.27,140.29,95.37,378.75,1.5,2.5,0.0
KV304,3498999.15,7511789.42,138.48,95.37,259.25,1.5,2.5,0.0
KV304,3498999.12,7511788.56,136.67,95.37,233.5,1.5,2.5,0.0
KV304,3498999.09,7511787.71,134.86,95.37,356.75,0.75,1.75,0.0
KV304,3498999.06,7511786.86,133.05,95.37,387.5,0.5,1.5,0.0
KV304,3498999.03,7511786.01,131.24,95.37,399.25,0.5,1.5,0.0
KV304,3498999.0,7511785.15,129.43,95.37,307.0,0.5,1.5,0.0
KV304,3498998.97,7511784.3,127.62,95.37,287.0,0.5,1.5,0.0
KV304,3498998.94,7511783.45,125.81,95.64,364.5,0.35,0.9,0.0
KV304,3498998.91,7511782.6,124.0,95.84,390.5,0.3,0.7,0.0
KV304,3498998.88,7511781.74,122.2,95.84,295.25,0.3,0.7,0.0
KV304,3498998.85,7511780.89,120.39,95.84,248.0,0.3,0.7,0.0
KV304,3498998.81,7511780.04,118.58,95.84,309.0,0.3,0.7,0.0
KV304,3498998.77,7511779.2,116.76,95.84,351.25,0.3,0.7,0.0
KV304,3498998.74,7511778.35,114.95,95.84,360.5,0.3,0.7,0.0
KV304,3498998.7,7511777.5,113.14,95.84,172.75,0.3,0.7,0.0
KV304,3498998.67,7511776.65,111.33,95.84,166.75,0.3,0.7,0.0
KV304,3498998.63,7511775.8,109.52,95.84,354.25,0.3,0.7,0.0
KV304,3498998.59,7511774.95,107.71,95.84,1156.5,0.3,0.7,0.0
KV304,3498998.56,7511774.11,105.9,95.84,1237.5,0.3,0.7,0.0
KV304,3498998.52,7511773.26,104.09,95.84,884.0,0.3,0.7,0.0
KV304,3498998.48,7511772.41,102.28,95.84,141.9,0.45,2.05,0.0
KV304,3498998.45,7511771.56,100.47,95.84,116.65,0.38,1.42,0.0
KV304,3498998.41,7511770.71,98.66,89.19,141.0,0.3,0.7,0.0
KV304,3498998.37,7511769.86,96.85,84.28,185.25,0.3,0.7,0.0
KV304,3498998.34,7511769.02,95.03,84.28,191.5,0.3,0.7,0.0
KV304,3498998.3,7511768.17,93.22,84.28,166.5,0.3,0.7,0.0
KV304,3498998.26,7511767.32,91.41,84.28,209.25,0.3,0.7,0.0
KV304,3498998.23,7511766.47,89.6,84.27,298.5,0.3,0.7,0.0
KV304,3498998.19,7511765.62,87.79,84.27,410.5,0.3,0.7,0.0
KV304,3498998.16,7511764.78,85.98,84.27,329.5,0.3,0.7,0.0
KV304,3498998.12,7511763.93,84.17,84.27,211.5,0.3,0.7,0.0
KV304,3498998.08,7511763.08,82.36,84.27,164.25,0.3,0.7,0.0
KV304,3498998.05,7511762.23,80.55,84.27,143.75,0.23,0.55,0.0
KV304,3498998.01,7511761.38,78.74,84.27,135.75,0.2,0.5,0.0
KV304,3498997.97,7511760.53,76.93,84.27,167.25,0.2,0.5,0.0
KV304,3498997.94,7511759.69,75.12,84.27,172.5,0.2,0.5,0.0
KV304,3498997.9,7511758.84,73.3,84.27,177.0,0.2,0.5,0.0
KV304,3498997.86,7511757.99,71.49,84.27,148.0,0.2,0.5,0.0
KV304,3498997.83,7511757.14,69.68,84.27,225.25,0.2,0.5,0.0
KV304,3498997.79,7511756.29,67.87,84.27,209.5,0.23,0.55,0.0
KV304,3498997.76,7511755.44,66.06,84.27,265.75,0.3,0.7,0.0
KV304,3498997.72,7511754.6,64.25,84.27,269.75,0.3,0.7,0.0
KV304,3498997.68,7511753.75,62.44,84.27,179.0,0.3,0.7,0.0
KV304,3498997.65,7511752.9,60.63,84.27,159.75,0.3,0.7,0.0
KV304,3498997.61,7511752.05,58.82,84.27,172.5,0.3,0.7,0.0
KV304,3498997.57,7511751.2,57.01,84.27,238.25,0.3,0.7,0.0
KV304,3498997.54,7511750.36,55.2,84.27,169.75,0.45,1.3,0.0
KV304,3498997.5,7511749.51,53.38,89.32,231.0,0.5,1.5,0.0
KV304,3498997.46,7511748.66,51.57,97.74,251.0,0.5,1.5,0.0
KV304,3498997.43,7511747.81,49.76,97.74,204.5,0.5,1.5,0.0
KV304,3498997.4,7511747.17,48.41,97.74,223.0,0.5,1.5,0.0
KV307,3499335.54,7511150.05,221.07,69.78,132.85,0.0,0.1,0.1
KV307,3499336.22,7511150.05,219.18,43.77,151.4,0.0,0.1,0.1
KV307,3499344.97,7511149.98,194.7,86.28,113.6,0.1,0.33,0.0
KV307,3499349.0,7511149.91,183.4,86.28,126.28,0.82,2.46,0.0
KV307,3499349.67,7511149.9,181.51,56.61,143.0,0.1,0.22,0.0
KV307,3499351.68,7511149.86,175.86,74.08,188.38,0.0,1.52,5.0
KV307,3499352.35,7511149.84,173.98,90.76,108.64,2.0,5.0,0.0
KV307,3499353.02,7511149.83,172.09,90.76,110.36,2.0,5.0,0.0
KV307,3499353.7,7511149.82,170.21,90.76,81.11,2.0,5.0,0.0
KV307,3499354.37,7511149.81,168.33,55.85,89.22,2.0,3.36,0.0
KV307,3499355.03,7511149.79,166.44,20.89,77.55,0.5,1.58,0.0
KV307,3499355.7,7511149.77,164.55,80.87,113.6,0.5,2.0,0.0
KV307,3499357.03,7511149.73,160.78,48.16,85.24,0.1,0.43,0.0
KV307,3499357.7,7511149.71,158.9,71.09,91.48,0.1,0.5,0.0
